NbElts_1,L_tot_1,rho_1,h_1,b_1,S_1,I_1,L_1,E_1,Mat_1,nu_1,NbElts_2,L_tot_2,rho_2,h_2,b_2,S_2,I_2,L_2,E_2,Mat_2,nu_2
45,0.4321549485364178,7800,0.030896566197554085,0.01097175968447494,0.0003389896993950351,2.6966568517856608e-08,0.009603443300809283,203000000000.0,Acier inoxydable,0.3,45,0.1978619229871887,4510,0.011911663053835422,0.016611781731777568,0.00019787394671279306,2.339656874591667e-09,0.004396931621937526,114000000000.0,Titane,0.3
22,0.5786100857899465,7800,0.03003063926555118,0.022131244240689664,0.0006646154122899584,4.994802455539779e-08,0.02630045844499757,203000000000.0,Acier inoxydable,0.3,22,0.7941220546539223,2700,0.07635081764104049,0.023968546296555277,0.0018300181074091283,8.889995179034713e-07,0.03609645702972374,69000000000.0,Aluminium,0.3
13,0.9751830546765999,4510,0.022386928304497136,0.014406444468138574,0.00032251603943093764,1.3469736150285374e-08,0.07501408112896922,114000000000.0,Titane,0.3,13,0.9233105526877253,2500,0.08259859268312225,0.08912050015818815,0.0073612278922823154,4.185181652189115e-06,0.07102388866828656,69000000000.0,Verre,0.3
47,0.15342506810297915,7850,0.0078600611872248,0.012942402416071138,0.00010172807490000522,5.237348020801845e-10,0.003264363151127216,210000000000.0,Acier de construction,0.3,47,0.19952415537744433,7850,0.008543597378657463,0.0046577499133918735,3.9793939950496835e-05,2.4205677449805144e-10,0.004245194795264773,210000000000.0,Acier de construction,0.3
43,0.24506215337442977,7850,0.017117846065457604,0.010686707617471043,0.0001829334159424225,4.466939096949706e-09,0.005699119845916972,210000000000.0,Acier de construction,0.3,43,0.26802586978308673,2500,0.01394955308579128,0.006800203445416529,9.485979895601863e-05,1.538230937277389e-09,0.006233159762397366,69000000000.0,Verre,0.3
41,0.3706209942182017,4510,0.024887896513303413,0.02079831987089745,0.0005176264325974778,2.6718469924085138e-08,0.009039536444346383,114000000000.0,Titane,0.3,41,0.19621619535425672,2700,0.005923057141558618,0.0068573876791891905,4.0616699065657614e-05,1.187449705306203e-10,0.004785760862298944,69000000000.0,Aluminium,0.3
12,0.17075592832820563,4510,0.003111372061468439,0.013681265840780811,4.256750830252793e-05,3.434004648070849e-11,0.014229660694017135,114000000000.0,Titane,0.3,12,0.9162425583558118,2400,0.023071685198544363,0.019870110391552703,0.000458436931814229,2.0335599773714194e-08,0.07635354652965098,30000000000.0,Beton,0.3
22,0.29970160399363244,2400,0.017921748910730544,0.016413048920278353,0.0002941505416087657,7.873161918591004e-09,0.013622800181528748,30000000000.0,Beton,0.3,22,0.9367356255996987,2700,0.09352304040676179,0.08929328266679226,0.008350979282898815,6.086861144296615e-06,0.04257889207271358,69000000000.0,Aluminium,0.3
21,0.2879579494936376,8900,0.011702908732782446,0.006572318826376889,7.691524738783657e-05,8.778470043146675e-10,0.013712283309220839,124000000000.0,Cuivre,0.3,21,0.6792870456576652,2700,0.022768500674512762,0.0563490330068601,0.0012829829960248362,5.54253596937609e-08,0.032347002174174536,69000000000.0,Aluminium,0.3
48,0.5647175349081822,2700,0.012874192784031614,0.03793991891272949,0.0004884458302930066,6.746447992719273e-09,0.011764948643920463,69000000000.0,Aluminium,0.3,48,0.9910523239247203,4510,0.014861310204947999,0.01569513351220156,0.00023325024783290234,4.292942452171439e-09,0.02064692341509834,114000000000.0,Titane,0.3
50,0.731198979860897,2500,0.014536349372090548,0.015162055890051351,0.00022040094161694974,3.880993402072348e-09,0.01462397959721794,69000000000.0,Verre,0.3,50,0.2660107832388389,4510,0.02030101968192412,0.0032346697005905577,6.566709325621252e-05,2.2552892571565815e-09,0.005320215664776778,114000000000.0,Titane,0.3
35,0.9239919265461843,4510,0.022371716003852196,0.051426103972767784,0.001150490193263336,4.798442226077964e-08,0.026399769329890983,114000000000.0,Titane,0.3,35,0.1295348248559241,7850,0.004287888113104212,0.00595281770405891,2.552501627271051e-05,3.910854606661044e-11,0.0037009949958835458,210000000000.0,Acier de construction,0.3
20,0.27033571132761425,2700,0.02241897594824,0.024238967729989395,0.0005434128345487978,2.276041558384063e-08,0.013516785566380713,69000000000.0,Aluminium,0.3,20,0.18539239917808964,8900,0.010001444881809568,0.005889112629869354,5.8899635370406935e-05,4.909721433532687e-10,0.009269619958904482,124000000000.0,Cuivre,0.3
20,0.6190654587564975,8900,0.0066852895924839175,0.04807305912598917,0.0003213823218538394,1.196964271994095e-09,0.030953272937824877,124000000000.0,Cuivre,0.3,20,0.5915751724270004,4510,0.04547326645972003,0.02138810508639618,0.0009725870016621868,1.6759440601227735e-07,0.02957875862135002,114000000000.0,Titane,0.3
41,0.7587089122813976,2400,0.018221440542843796,0.022939832412800232,0.0004179967923726404,1.1565305775121955e-08,0.018505095421497503,30000000000.0,Beton,0.3,41,0.18785646461128178,4510,0.009447331537074544,0.006048781813215927,5.714484718487778e-05,4.2502467352611417e-10,0.0045818649905190675,114000000000.0,Titane,0.3
24,0.22672086937774333,2400,0.01938340158565158,0.016104949081816203,0.00031216869556931415,9.773904488453344e-09,0.009446702890739305,30000000000.0,Beton,0.3,24,0.3419871901997291,2400,0.03050608536431839,0.02439040163737252,0.000744055674419697,5.770283479362597e-08,0.014249466258322047,30000000000.0,Beton,0.3
17,0.8705230938326854,2400,0.061610289486468406,0.01611309679328007,0.0009927325579574709,3.1402015102334457e-07,0.05120724081368738,30000000000.0,Beton,0.3,17,0.45312620626008526,7800,0.03964814190469253,0.026434168753189356,0.0010480656738590408,1.3729443347343508e-07,0.026654482721181486,203000000000.0,Acier inoxydable,0.3
35,0.338828978905385,4510,0.03284057864341207,0.005098922225405893,0.0001674515563400839,1.5049758940152303e-08,0.009680827968725285,114000000000.0,Titane,0.3,35,0.985583212709646,4510,0.05155312973975532,0.06778257648563035,0.00349440395965859,7.739304511264267e-07,0.028159520363132743,114000000000.0,Titane,0.3
22,0.8681195732549507,7850,0.0780783793829263,0.03163446667573802,0.002469967890684813,1.2547917143309293e-06,0.03945998060249776,210000000000.0,Acier de construction,0.3,22,0.9572796988721496,7850,0.06416449933732728,0.019442905812307523,0.0012475443171095228,4.2802028906595357e-07,0.04351271358509771,210000000000.0,Acier de construction,0.3
27,0.21080607800910248,8900,0.014475283458772041,0.019516135062345223,0.0002825015870471269,4.932803321449847e-09,0.007807632518855647,124000000000.0,Cuivre,0.3,27,0.5791646506901522,8900,0.03028808873824322,0.05174278830253218,0.001567190163671228,1.1980755055432363e-07,0.021450542618153785,124000000000.0,Cuivre,0.3
37,0.6726033082482922,8900,0.019056093708162844,0.03335333641845601,0.0006355843042699783,1.923356003068246e-08,0.018178467790494382,124000000000.0,Cuivre,0.3,37,0.8570467411335354,2500,0.053502449888809166,0.03084345273211824,0.0016502002841980103,3.936431961434634e-07,0.023163425436041496,69000000000.0,Verre,0.3
14,0.8095467824971179,4510,0.01986881317413905,0.05028916072843552,0.0009991859391975358,3.287069753166602e-08,0.05782477017836556,114000000000.0,Titane,0.3,14,0.12383607593480063,2700,0.008494934063055484,0.012168046145752946,0.00010336674968438769,6.216123564215836e-10,0.008845433995342902,69000000000.0,Aluminium,0.3
42,0.1730971428733858,7800,0.007991890448786485,0.004579564100040394,3.65993745907183e-05,1.948011257262724e-10,0.004121360544604423,203000000000.0,Acier inoxydable,0.3,42,0.495128616455743,7800,0.007525150812958981,0.04123470438143946,0.0003102973691981124,1.4642905638804874e-09,0.011788776582279595,203000000000.0,Acier inoxydable,0.3
14,0.34643020509069905,7800,0.010152027419698206,0.021621312393981434,0.0002195001562735602,1.8852074697022465e-09,0.024745014649335647,203000000000.0,Acier inoxydable,0.3,14,0.6958051093186017,7850,0.047512478480041476,0.043768181012264026,0.0020795347584557544,3.9120131822568984e-07,0.04970036495132869,210000000000.0,Acier de construction,0.3
36,0.17670444460732637,7850,0.016957984837928354,0.017510408535268158,0.00029694124244700865,7.116029839939191e-09,0.0049084567946479545,210000000000.0,Acier de construction,0.3,36,0.15458640256962944,7850,0.0016309666645260561,0.004696297506359309,7.659504679568876e-06,1.6978902282882482e-12,0.004294066738045262,210000000000.0,Acier de construction,0.3
46,0.20524740495051436,7800,0.006261111880816552,0.008190216903882141,5.127986436336103e-05,1.6752072751517294e-10,0.004461900107619877,203000000000.0,Acier inoxydable,0.3,46,0.20898093671178247,7850,0.004270541740408541,0.004303978079823672,1.8380318039690395e-05,2.7934295170262452e-11,0.004543063841560489,210000000000.0,Acier de construction,0.3
20,0.7872082162684673,2500,0.06180544638113385,0.045502882079473665,0.0028123259385499657,8.952367485031684e-07,0.03936041081342336,69000000000.0,Verre,0.3,20,0.44749534506349986,7800,0.03870792106581268,0.010158266223695233,0.00039320536715230616,4.909507012284045e-08,0.02237476725317499,203000000000.0,Acier inoxydable,0.3
42,0.17014488101303313,7850,0.001720427926338043,0.015212562557750286,2.617211745551808e-05,6.45551034775836e-12,0.004051068595548408,210000000000.0,Acier de construction,0.3,42,0.8230919638742359,8900,0.06448525388319432,0.06769204387538748,0.00436513863517669,1.512647114607013e-06,0.019597427711291332,124000000000.0,Cuivre,0.3
48,0.38270601730051723,7800,0.03461897491182425,0.02767024246070352,0.0009579154295511894,9.566968205870455e-08,0.00797304202709411,203000000000.0,Acier inoxydable,0.3,48,0.23802365207507847,2400,0.022408222724432537,0.010739464151985727,0.00024065230465875517,1.0069863973722376e-08,0.004958826084897468,30000000000.0,Beton,0.3
10,0.7250085785753039,7800,0.032783942336372565,0.03488016633301542,0.0011435093617446612,1.0241907113115306e-07,0.07250085785753038,203000000000.0,Acier inoxydable,0.3,10,0.22263008185879146,2400,0.011879108423715281,0.012482116788669258,0.00014827641869007892,1.7436468698377307e-09,0.022263008185879146,30000000000.0,Beton,0.3
33,0.43868027296260503,2700,0.007351682598381773,0.02121238740259641,0.00015594673933780077,7.023741987193656e-10,0.013293341604927426,69000000000.0,Aluminium,0.3,33,0.2222049622835004,7850,0.00293541444286638,0.017789485399910283,5.221951237405725e-05,3.7496473042962726e-11,0.006733483705560618,210000000000.0,Acier de construction,0.3
16,0.8456039927941862,2500,0.05816251915424181,0.040969075570569564,0.0023828646426048324,6.717451573381454e-07,0.05285024954963664,69000000000.0,Verre,0.3,16,0.8385636781047671,2700,0.06913882473773886,0.03591483487378206,0.002483109473823249,9.89141917423907e-07,0.05241022988154794,69000000000.0,Aluminium,0.3
19,0.8865263755107782,7800,0.02137214471897023,0.05606987656662043,0.0011983335163566094,4.561342387631618e-08,0.0466592829216199,203000000000.0,Acier inoxydable,0.3,19,0.9026758083293265,2500,0.05145201714099559,0.018440412487916905,0.0009487964194153297,2.09313192790345e-07,0.04750925306996455,69000000000.0,Verre,0.3
30,0.6086252010871522,2400,0.019526564742399513,0.021345416268410678,0.00041680265271858895,1.3243443398065266e-08,0.020287506702905075,30000000000.0,Beton,0.3,30,0.9586116091308408,2500,0.02073153897147951,0.05521936938946044,0.0011447825084781218,4.1001979472007597e-08,0.03195372030436136,69000000000.0,Verre,0.3
34,0.12276809692157464,2700,0.004339533472289956,0.007125942117974338,3.092326434255042e-05,4.8527751836894123e-11,0.003610826380046313,69000000000.0,Aluminium,0.3,34,0.24838954714323003,7800,0.02260119015506797,0.014077953863492067,0.000318178512263058,1.3544164482510273e-08,0.0073055749159773534,203000000000.0,Acier inoxydable,0.3
48,0.8365909308077809,4510,0.07636550626199334,0.07074952896795124,0.00540282359743516,2.6256329415319255e-06,0.017428977725162102,114000000000.0,Titane,0.3,48,0.9325588043605763,2400,0.05323134036337452,0.04779793064487513,0.0025443479148223175,6.008001801180548e-07,0.019428308424178673,30000000000.0,Beton,0.3
24,0.5337648364069008,7850,0.04705269939144295,0.01288560507959472,0.0006063025022870206,1.1186061483697479e-07,0.0222402015169542,210000000000.0,Acier de construction,0.3,24,0.23867783247619362,2400,0.02216556733074161,0.004594545592993073,0.0001018407096956501,4.169633413482642e-09,0.009944909686508067,30000000000.0,Beton,0.3
42,0.15592252078380775,4510,0.004069122759521234,0.007313407317451693,2.9759152165091814e-05,4.106207502558014e-11,0.0037124409710430416,114000000000.0,Titane,0.3,42,0.2327228962470193,2500,0.011620707745815693,0.01168793371348813,0.0001358220618369119,1.5284605397776245e-09,0.005541021339214745,69000000000.0,Verre,0.3
21,0.5307342386859806,2400,0.03851456794861868,0.047874710110325326,0.0018438737755645466,2.279292189537809e-07,0.025273058985046695,30000000000.0,Beton,0.3,21,0.37186114386651326,2400,0.02973847664933317,0.016801805887794067,0.0004996601120607925,3.682399230314083e-08,0.01770767351745301,30000000000.0,Beton,0.3
13,0.18656782974833463,2700,0.002209595434891572,0.004917813239004931,1.0866377682554631e-05,4.4210871668986675e-12,0.014351371519102664,69000000000.0,Aluminium,0.3,13,0.37527177042588244,7850,0.0055476592272336684,0.02533846418998702,0.00014056916466751137,3.6051917630299295e-10,0.028867059263529418,210000000000.0,Acier de construction,0.3
28,0.5895106346018727,2500,0.045773313072461706,0.05645670311777721,0.0025842103468490412,4.5120230599329014e-07,0.021053951235781167,69000000000.0,Verre,0.3,28,0.65443457670391,8900,0.01884433110116192,0.013171033248658886,0.0002481993114821404,7.344813608118602e-09,0.023372663453711074,124000000000.0,Cuivre,0.3
17,0.12046016452468034,4510,0.01077041417930647,0.010464935356429927,0.0001127116881484185,1.089563428344127e-09,0.0070858920308635494,114000000000.0,Titane,0.3,17,0.6896202327212827,8900,0.05380420193960893,0.016840927840321873,0.0009061126823710601,2.1859154065929662e-07,0.04056589604242839,124000000000.0,Cuivre,0.3
15,0.7799892126076515,8900,0.01319496014400505,0.047923077452015087,0.0006323430969574061,9.17461188636317e-09,0.0519992808405101,124000000000.0,Cuivre,0.3,15,0.1637113758129296,8900,0.014954112405968846,0.013201406069259609,0.00019741531027654753,3.678924424630693e-09,0.010914091720861973,124000000000.0,Cuivre,0.3
27,0.7847137620589452,8900,0.07804574909333375,0.03926302342928275,0.003064312075207486,1.5554292200807903e-06,0.02906347266884982,124000000000.0,Cuivre,0.3,27,0.21846220679557526,7850,0.018849975608731008,0.02147954936952685,0.0004048889817021146,1.1988816073757238e-08,0.008091192844280566,210000000000.0,Acier de construction,0.3
41,0.7413859158525083,2700,0.053050234410678236,0.060830242484086555,0.0032270586230391898,7.56833284227569e-07,0.018082583313475814,69000000000.0,Aluminium,0.3,41,0.10944732728461436,4510,0.009547131738248447,0.0071628436340339195,6.838461179459608e-05,5.194251459111177e-10,0.0026694470069418136,114000000000.0,Titane,0.3
22,0.8873483024904477,7800,0.06081427993964092,0.06167007494558716,0.0037504212016395734,1.1558725149558543e-06,0.04033401374956581,203000000000.0,Acier inoxydable,0.3,22,0.44114655006492065,7850,0.037889550883308205,0.005345623673751073,0.0002025432801896082,2.4231232684601236e-08,0.020052115912041847,210000000000.0,Acier de construction,0.3
45,0.3859912280896456,7850,0.035445226067990096,0.01500456431007886,0.000531840174022441,5.568207296043243e-08,0.008577582846436569,210000000000.0,Acier de construction,0.3,45,0.4437899063203874,7850,0.035367263738834316,0.007999467503726307,0.00028291927697452287,2.9490641216516273e-08,0.00986199791823083,210000000000.0,Acier de construction,0.3
19,0.16522456952135142,4510,0.002525346419596747,0.012165149955305082,3.072121788348721e-05,1.6326726061358714e-11,0.00869602997480797,114000000000.0,Titane,0.3,19,0.22412429029391112,2700,0.0185336358238791,0.014524414727515159,0.0002691902131147521,7.705472422669057e-09,0.011796015278626901,69000000000.0,Aluminium,0.3
44,0.27468039422950796,7800,0.01505841273980314,0.012099485635161287,0.00018219904863357782,3.442890831924342e-09,0.006242736232488818,203000000000.0,Acier inoxydable,0.3,44,0.8000504315184028,4510,0.0580259215948178,0.06236809108105566,0.0036189659630877914,1.0154238181967434e-06,0.018182964352690973,114000000000.0,Titane,0.3
20,0.1867380787725197,2400,0.01322226352900125,0.018413407299346242,0.00024346692377879122,3.5470747421856397e-09,0.009336903938625985,30000000000.0,Beton,0.3,20,0.18352089861033116,4510,0.011550203069255152,0.009412326768923125,0.00010871428553524831,1.2086056207015542e-09,0.009176044930516557,114000000000.0,Titane,0.3
22,0.6321563718428588,7800,0.05184817636878862,0.02557491726152742,0.0013260128207928502,2.970526620079308e-07,0.028734380538311764,203000000000.0,Acier inoxydable,0.3,22,0.5176205995436008,2400,0.012553949414270085,0.011635777621764057,0.00014607496365932185,1.9184712247429283e-09,0.023528209070163675,30000000000.0,Beton,0.3
21,0.9720616497327583,4510,0.041535512574960576,0.03327171574707427,0.0013819577678031172,1.9867932411561982e-07,0.04628864998727421,114000000000.0,Titane,0.3,21,0.43995626051918757,7800,0.009343520616636389,0.01782673153871915,0.00016656443365926452,1.2117753752676098e-09,0.020950298119961314,203000000000.0,Acier inoxydable,0.3
32,0.566787275188926,2700,0.043279692838526465,0.021317255274925354,0.0009226042604592274,1.440132825279041e-07,0.017712102349653938,69000000000.0,Aluminium,0.3,32,0.1609748593721943,7800,0.003273625817305766,0.006166333770868801,2.0186269430440523e-05,1.802739163786173e-11,0.005030464355381072,203000000000.0,Acier inoxydable,0.3
37,0.14327731320517714,7800,0.002930561448090822,0.012348501752775666,3.618804317836631e-05,2.5899150421394018e-11,0.003872359816356139,203000000000.0,Acier inoxydable,0.3,37,0.3708174756345911,2700,0.014972643274446638,0.0059968003558247334,8.97879525158384e-05,1.6773889484382565e-09,0.01002209393607003,69000000000.0,Aluminium,0.3
46,0.5750871839419934,2400,0.025999963399724893,0.05068121704324456,0.001317709788177872,7.423077574382393e-08,0.012501895303086813,30000000000.0,Beton,0.3,46,0.22687209267783534,2400,0.010671910784518622,0.005105314333936819,5.448345909869784e-05,5.170919758958933e-10,0.004932002014735551,30000000000.0,Beton,0.3
29,0.3723126356275982,7800,0.03510522045568486,0.010477923973809786,0.00036782983101849807,3.777540341156323e-08,0.012838366745779248,203000000000.0,Acier inoxydable,0.3,29,0.5377478784780353,4510,0.03653700947591798,0.0390943767187331,0.0014283916126274585,1.5890297968474893e-07,0.018543030292346045,114000000000.0,Titane,0.3
23,0.8995397069534039,7800,0.03000210372573013,0.08852662484205086,0.0026559849810000075,1.9922681187425838e-07,0.03911042204145234,203000000000.0,Acier inoxydable,0.3,23,0.9368689088728465,8900,0.018937921193563335,0.05564497008271363,0.0010538000582446202,3.149499778701145e-08,0.04073343082055854,124000000000.0,Cuivre,0.3
21,0.2996212071739388,7850,0.023514542023014093,0.02747979716667471,0.0006461748452596761,2.977431994555523e-08,0.014267676532092325,210000000000.0,Acier de construction,0.3,21,0.3747056919481133,2500,0.02980157684543241,0.010036426974855607,0.0002991013497447301,2.2136839409349973e-08,0.017843128188005396,69000000000.0,Verre,0.3
31,0.7325946834240008,8900,0.057781484300256744,0.06910624846717668,0.003993061610855811,1.1109695427022948e-06,0.02363208656206454,124000000000.0,Cuivre,0.3,31,0.35404663406523995,2500,0.02298326912550245,0.025195283345994482,0.000579069977834281,2.549020970009417e-08,0.011420859163394838,69000000000.0,Verre,0.3
13,0.11579691678470902,4510,0.011280821631220827,0.008040015343014224,9.06979789968222e-05,9.618289141489294e-10,0.00890745513728531,114000000000.0,Titane,0.3,13,0.7835646248815106,7800,0.0662112272014204,0.04664521393106155,0.0030884368574483766,1.1282900429172972e-06,0.06027420191396235,203000000000.0,Acier inoxydable,0.3
43,0.6711183308494869,2400,0.0621307737406033,0.044572684305544605,0.0027693353635991316,8.908566570775657e-07,0.015607403043011324,30000000000.0,Beton,0.3,43,0.9625807327113782,2700,0.016095281952833267,0.04946929584184451,0.0007962222645826097,1.7188985662426432e-08,0.02238559843514833,69000000000.0,Aluminium,0.3
49,0.5123853376263325,8900,0.024116472788272024,0.04269049137466592,0.0010295440735550922,4.989893489811659e-08,0.010456843625027195,124000000000.0,Cuivre,0.3,49,0.47003528620821955,2500,0.015522096737500284,0.0410012994764037,0.000636426136835958,1.2778136774980368e-08,0.009592556861392236,69000000000.0,Verre,0.3
33,0.2368791314380259,2400,0.005612659041731993,0.002978179406522616,1.671550557391918e-05,4.388090658714216e-11,0.007178155498121997,30000000000.0,Beton,0.3,33,0.2875391232463479,7850,0.010982960398129212,0.0278035160333759,0.0003053649155233181,3.0695642429612997e-09,0.008713306765040845,210000000000.0,Acier de construction,0.3
12,0.8130994959618152,4510,0.024671374108615564,0.06535415747951895,0.001612376868730588,8.17846860226612e-08,0.06775829133015127,114000000000.0,Titane,0.3,12,0.7438896250924802,2700,0.04138831017588114,0.06066504225498452,0.002510823585682235,3.5841843884125343e-07,0.06199080209104002,69000000000.0,Aluminium,0.3
32,0.6694004300933,2400,0.012196192846071168,0.0351111882065713,0.0004282228224220433,5.308075960603275e-09,0.020918763440415624,30000000000.0,Beton,0.3,32,0.9457094858849885,2500,0.03832749213999166,0.038434758092990025,0.0014731078887115561,1.8033254659307714e-07,0.02955342143390589,69000000000.0,Verre,0.3
19,0.8199368202936766,2500,0.061374938182409064,0.009093503610807215,0.0005581132219748064,1.7519560237695432e-07,0.04315456948914088,69000000000.0,Verre,0.3,19,0.27233139816412255,2400,0.004778683929224021,0.02309808084913941,0.00011037842774969964,2.1004849320899077e-10,0.01433323148232224,30000000000.0,Beton,0.3
31,0.6287179451481859,2400,0.025019599443057743,0.019623553661299725,0.0004909734522550684,2.5611644714339764e-08,0.020281224037038255,30000000000.0,Beton,0.3,31,0.34905463915449536,2500,0.03458618504643605,0.011226615702969468,0.00038828580814812675,3.87057594149825e-08,0.01125982706949985,69000000000.0,Verre,0.3
49,0.625715259074834,7850,0.0510702494037073,0.036264126593089016,0.0018520179895166705,4.0253153772191184e-07,0.012769699164792531,210000000000.0,Acier de construction,0.3,49,0.7411086751189147,2500,0.05068674502868084,0.0727858122764388,0.003689275908561281,7.898574076668135e-07,0.015124666839161523,69000000000.0,Verre,0.3
10,0.10449459145814173,4510,0.0017242225697975495,0.0031175897716235294,5.375418647603277e-06,1.3317346473316275e-12,0.010449459145814173,114000000000.0,Titane,0.3,10,0.545139118913998,4510,0.049294343979605484,0.03357579377035956,0.0016550967275043992,3.3514775648835557e-07,0.0545139118913998,114000000000.0,Titane,0.3
20,0.5240061706393886,2500,0.03510848647444961,0.01827951206510797,0.0006417660020973816,6.592037590707151e-08,0.02620030853196943,69000000000.0,Verre,0.3,20,0.3302468795763338,2700,0.020627694610132773,0.02609349659692308,0.000538248679111868,1.9085481141476912e-08,0.01651234397881669,69000000000.0,Aluminium,0.3
47,0.16960752018972478,2500,0.01415665420748152,0.005580036560446423,7.899464805134456e-05,1.3192821017535208e-09,0.0036086706423345697,69000000000.0,Verre,0.3,47,0.7386597145945608,8900,0.07054697256891235,0.032757362783515084,0.0023109327737185488,9.584353608976808e-07,0.015716164140309803,124000000000.0,Cuivre,0.3
44,0.4843683565085116,2400,0.04302679588248996,0.010957120571544148,0.0004714497902916618,7.273311927440576e-08,0.01100837173882981,30000000000.0,Beton,0.3,44,0.9843737618623916,4510,0.01771179170733041,0.03003094582076512,0.0005319018571515165,1.3905136390278765e-08,0.02237213095141799,114000000000.0,Titane,0.3
19,0.1396915112376063,4510,0.010037383883481774,0.013035130326223054,0.0001308386070555158,1.0984890553741014e-09,0.0073521848019792784,114000000000.0,Titane,0.3,19,0.5635008988080701,8900,0.04669523321554615,0.04766908103646465,0.0022259188561684854,4.044577672004051e-07,0.029657942042530003,124000000000.0,Cuivre,0.3
18,0.11854196378012517,2400,0.006893613401064094,0.010324942359538835,7.117616101493124e-05,2.818689011250126e-10,0.006585664654451398,30000000000.0,Beton,0.3,18,0.5169413135008358,7850,0.028621076726210955,0.005832053203107789,0.0001669196421974924,1.1394575093608341e-08,0.028718961861157546,210000000000.0,Acier de construction,0.3
17,0.2996850417978135,2700,0.029951778064833665,0.02041178250628619,0.0006113691795359383,4.570539991137044e-08,0.01762853187045962,69000000000.0,Aluminium,0.3,17,0.5407867923470331,7800,0.035023920685039504,0.03108121783601832,0.0010885861082831408,1.1127844885961178e-07,0.03181098778511959,203000000000.0,Acier inoxydable,0.3
42,0.28013521952633313,7800,0.027153881200100864,0.017526040795800325,0.0004759000296772832,2.924141019406001e-08,0.006669886179198408,203000000000.0,Acier inoxydable,0.3,42,0.14510943799290132,7850,0.014033887324627901,0.007240726692035262,0.00010161554254444857,1.6677650364639104e-09,0.003454986618878603,210000000000.0,Acier de construction,0.3
49,0.5985216421697654,7850,0.019306794469335697,0.017606057836777052,0.0003399165400698916,1.0558723035802848e-08,0.012214727391219702,210000000000.0,Acier de construction,0.3,49,0.6069426946367471,2400,0.04216249295013144,0.017835383887994338,0.0007519842474404491,1.1139868395890545e-07,0.012386585604831574,30000000000.0,Beton,0.3
45,0.44355155693292836,8900,0.013529838682337224,0.011016734054608514,0.00014905463456506407,2.2737854079082942e-09,0.009856701265176186,124000000000.0,Cuivre,0.3,45,0.4851285735285986,2400,0.0251030929906233,0.012751281112283054,0.00032009659551122,1.6809479999986162e-08,0.010780634967302192,30000000000.0,Beton,0.3
26,0.18588725240271825,7800,0.008396142869161155,0.006781149310907172,5.693549843149033e-05,3.344733506315667e-10,0.007149509707796856,203000000000.0,Acier inoxydable,0.3,26,0.42551200052538485,4510,0.01154640381577346,0.029842954590030356,0.00034457880475228055,3.828254471376919e-09,0.016365846174053265,114000000000.0,Titane,0.3
33,0.49714270879379396,2700,0.021296810850711483,0.012636473526800756,0.00026911658652029876,1.0171578774912576e-08,0.015064930569508908,69000000000.0,Aluminium,0.3,33,0.4781216746240208,8900,0.018156991044442385,0.01700746929940533,0.0003088044677579314,8.483793474977729e-09,0.014488535594667297,124000000000.0,Cuivre,0.3
34,0.877151969723616,8900,0.01606304837671844,0.08065179276005602,0.0012955136487738498,2.7855867076822195e-08,0.025798587344812236,124000000000.0,Cuivre,0.3,34,0.8245023248269988,4510,0.03226039210433068,0.025344943972756745,0.0008176378304234252,7.091188244699361e-08,0.02425006837726467,114000000000.0,Titane,0.3
13,0.3175932664174045,2400,0.026490174485574912,0.024820087284009588,0.0006574884429006131,3.844824449215247e-08,0.02443025126287727,30000000000.0,Beton,0.3,13,0.5315207278468723,2500,0.041477561042872355,0.010425971582484324,0.000432443872743746,6.199760663676126e-08,0.04088620983437479,69000000000.0,Verre,0.3
42,0.9625648692309113,2400,0.0724692531440019,0.06728508068766569,0.0048760995451690384,2.1340219798399535e-06,0.022918211172164554,30000000000.0,Beton,0.3,42,0.4832292771706981,7850,0.03223617763996371,0.006280468766780874,0.0002024583068281921,1.753240260815844e-08,0.011505458980254716,210000000000.0,Acier de construction,0.3
17,0.27672514229401635,2700,0.0038240780151390322,0.027001822939491042,0.00010325707747158449,1.2583228130592092e-10,0.016277949546706843,69000000000.0,Aluminium,0.3,17,0.7641961495571695,2400,0.05643646388026805,0.025223362490158063,0.0014235173861147136,3.7783407193349403e-07,0.0449527146798335,30000000000.0,Beton,0.3
26,0.17153176899692135,2700,0.007351703586720975,0.013643663886659848,0.00010030417273157265,4.51766196024064e-10,0.006597375730650821,69000000000.0,Aluminium,0.3,26,0.8210669888980348,2700,0.06788388327431973,0.06770404345492922,0.004596013383093886,1.7649540153729638e-06,0.03157949957300134,69000000000.0,Aluminium,0.3
10,0.169142176566851,7800,0.01595244885503235,0.006620568011329225,0.00010561427259199272,2.2397321702009177e-09,0.016914217656685097,203000000000.0,Acier inoxydable,0.3,10,0.4259925685304977,4510,0.03034696152820355,0.010626533218560948,0.0003224829947618461,2.4748905674323133e-08,0.04259925685304977,114000000000.0,Titane,0.3
35,0.5705629447774434,8900,0.04979546666905882,0.03384418074921894,0.0016852867744393339,3.482348088693453e-07,0.01630179842221267,124000000000.0,Cuivre,0.3,35,0.28301827241061606,2500,0.021324863458548615,0.02757889977104605,0.0005881162719545547,2.228714649544942e-08,0.00808623635458903,69000000000.0,Verre,0.3
