NbElts,L_tot,rho,h,b,S,I,L,E
10,0.8655805483580561,2700,0.030539023312141356,0.039216195813750895,0.0011976243181696389,9.30785580887999e-08,0.08655805483580561,69000000000.0
10,0.6310650701447374,2500,0.0171365796910884,0.05295037602044632,0.0009073883383474747,2.2205483671637068e-08,0.06310650701447375,69000000000.0
10,0.6369796925427457,8900,0.03878351209313425,0.03366348986790448,0.0013055883663889757,1.636512379231293e-07,0.06369796925427457,124000000000.0
10,0.4457843538261119,8900,0.0384571947040735,0.03623310943934636,0.0013934237444429463,1.717343469041896e-07,0.04457843538261119,124000000000.0
10,0.9641613547400536,8900,0.05257277880823096,0.0758499500737368,0.003987642647841926,9.184528197528372e-07,0.09641613547400536,124000000000.0
10,0.5451095021464069,4510,0.03825794625268123,0.014957821689174134,0.0005722555382416136,6.979946016800445e-08,0.05451095021464068,114000000000.0
10,0.7580094695564251,7850,0.04230973797856785,0.048428190253955714,0.0020489840404210994,3.056595723857167e-07,0.07580094695564252,210000000000.0
10,0.7786690501843165,2700,0.010985913499758011,0.02724561888695188,0.0002993180123394265,3.010398277918278e-09,0.07786690501843166,69000000000.0
10,0.5883402145812012,2700,0.012245829799971788,0.04686589673458925,0.0005739117948348336,7.172001015164223e-09,0.058834021458120125,69000000000.0
10,0.44507008163938655,7800,0.041007965395535216,0.03629684361207843,0.0014884597068112657,2.08589422296139e-07,0.044507008163938655,203000000000.0
10,0.23391971200045283,2700,0.013527158342666967,0.014831202101484751,0.0002006240192388793,3.0592490091607216e-09,0.023391971200045283,69000000000.0
10,0.7951181010239603,2400,0.05808403989267485,0.022434328368506666,0.0013030764239217083,3.663551250034577e-07,0.07951181010239602,30000000000.0
10,0.580984289887997,4510,0.007313027759251862,0.022061647611132985,0.00016133744139504804,7.190322390476642e-10,0.0580984289887997,114000000000.0
10,0.2300447916787325,2400,0.019951298981222998,0.007856385375486198,0.00015674509353803305,5.199421945982831e-09,0.02300447916787325,30000000000.0
10,0.38815048251087425,7850,0.029032678575775992,0.038809671978753485,0.00112674873219045,7.914437321308105e-08,0.038815048251087426,210000000000.0
10,0.37996267484933877,8900,0.0301768507272192,0.031066841975738543,0.0009374994528679696,7.114388971524868e-08,0.03799626748493388,124000000000.0
10,0.20777621937192087,7800,0.01633576551862722,0.005007348157164216,8.179886536556475e-05,1.8190515870083844e-09,0.020777621937192087,203000000000.0
10,0.7753808395501566,7850,0.008032576898148226,0.010705673490986108,8.599414556281288e-05,4.62378278168139e-10,0.07753808395501566,210000000000.0
10,0.9923875141721901,2400,0.020473429695206255,0.023074591840346412,0.0004724160337889122,1.6501544163190325e-08,0.09923875141721901,30000000000.0
10,0.8340359169436213,2500,0.02946584218401301,0.010097382105774584,0.00029752786760043086,2.1527030224568268e-08,0.08340359169436214,69000000000.0
10,0.5765457956808013,7850,0.013741844977010571,0.04092122012279384,0.0005623330631975584,8.849168465359482e-09,0.057654579568080136,210000000000.0
10,0.4461614308629307,2400,0.03658717194387955,0.029569651131150038,0.0010818699102559189,1.2068449536148782e-07,0.04461614308629307,30000000000.0
10,0.12739491505389328,7850,0.011231696593076115,0.0017742698712134484,1.9928060867705685e-05,2.0949541442491325e-10,0.012739491505389328,210000000000.0
10,0.8621047868869129,7850,0.0557438095311531,0.04534562705981977,0.002527737997893295,6.545519199128142e-07,0.08621047868869129,210000000000.0
10,0.995064410567162,2700,0.032094235544638874,0.08020105368873043,0.0025739915080143427,2.209428414655658e-07,0.0995064410567162,69000000000.0
10,0.34532038329303727,4510,0.011808728650443301,0.010652397884208511,0.00012579127609117465,1.461758282127146e-09,0.034532038329303724,114000000000.0
10,0.9428820235888055,2700,0.07234662237874412,0.025277270496870494,0.0018287251434024594,7.976340963256763e-07,0.09428820235888055,69000000000.0
10,0.6621171810526063,2400,0.012742102370085238,0.06347234333266352,0.0008087710964139958,1.0942751979032423e-08,0.06621171810526064,30000000000.0
10,0.701284629906032,8900,0.056152418612275906,0.012882555501639565,0.0007233866493239429,1.9007551563185516e-07,0.0701284629906032,124000000000.0
10,0.8226745451579246,8900,0.05725630384781336,0.05264954759706106,0.0030145184946672398,8.235373953755608e-07,0.08226745451579245,124000000000.0
10,0.10553072998641817,4510,0.0019447012410113741,0.005982319276491668,1.1633823721119612e-05,3.666460542615652e-12,0.010553072998641817,114000000000.0
10,0.47202446808764686,2400,0.025794787694149935,0.021171603802826337,0.0005461170252385628,3.0280872551846515e-08,0.04720244680876469,30000000000.0
10,0.8024016091320515,2500,0.015327184872248854,0.0443900882458287,0.0006803750890392573,1.3319623520364835e-08,0.08024016091320516,69000000000.0
10,0.8951567709847779,2700,0.06843502520724429,0.03541157319969149,0.0024233919045490633,9.457999132520586e-07,0.08951567709847778,69000000000.0
10,0.7654694027574591,2700,0.06279899416996679,0.03369150475190308,0.00211579261049217,6.953400198548634e-07,0.0765469402757459,69000000000.0
10,0.706346900456808,2400,0.05037493695960492,0.023508421400619733,0.0011842352460760463,2.504296623789485e-07,0.0706346900456808,30000000000.0
10,0.6155207785073412,2700,0.04036169892710162,0.060396370594504895,0.00243770012622506,3.3093134986787243e-07,0.06155207785073412,69000000000.0
10,0.827166667380099,4510,0.07788182404890717,0.0484076519984848,0.0037700762355667226,1.905641118550247e-06,0.0827166667380099,114000000000.0
10,0.11365874321090887,2500,0.005646064616846486,0.009954161834236641,5.6201840922647217e-05,1.4930040424780412e-10,0.011365874321090886,69000000000.0
10,0.6955791789029508,4510,0.05904087975831056,0.008010716628184082,0.0004729597572225154,1.373879311656035e-07,0.06955791789029508,114000000000.0
10,0.569378776415658,7850,0.025114882955817888,0.053013015672646324,0.0013314156837534517,6.998335191276944e-08,0.056937877641565805,210000000000.0
10,0.9435130303103517,4510,0.08859831851066469,0.03515529616898608,0.0031147001273165785,2.03744528037219e-06,0.09435130303103517,114000000000.0
10,0.5965020995743162,8900,0.012756538135100876,0.01569405554533658,0.00020020181805847746,2.7148912285679297e-09,0.05965020995743162,124000000000.0
10,0.8227546526095351,7850,0.0777508692400182,0.019994464791642477,0.001554587017539142,7.831488177062745e-07,0.0822754652609535,210000000000.0
10,0.934622922073006,2700,0.031260000239617836,0.025919579829551335,0.0008102460716825683,6.598020219459484e-08,0.0934622922073006,69000000000.0
10,0.18558859026102703,4510,0.01253380194071306,0.008823416525994186,0.00011059095517722561,1.4477848189365796e-09,0.018558859026102704,114000000000.0
10,0.359873974484878,8900,0.020593473181425376,0.009385352098620186,0.00019327699674116919,6.830588452849423e-09,0.0359873974484878,124000000000.0
10,0.8381601998959404,2400,0.01731703418412267,0.07341209627847113,0.0012712797807823892,3.176924707239359e-08,0.08381601998959404,30000000000.0
10,0.3424060187931577,8900,0.03342124837054082,0.004826027551374518,0.0001612918654375607,1.5013313539702164e-08,0.03424060187931577,124000000000.0
10,0.15622265162418963,7850,0.004580542495132697,0.010230682242741058,4.68620747670749e-05,8.193587571287017e-11,0.015622265162418963,210000000000.0
10,0.8258145789732125,2500,0.03781020602207739,0.05403883702959725,0.0020432195612825363,2.434175457044427e-07,0.08258145789732126,69000000000.0
10,0.32220707852644037,2700,0.011679737603086531,0.013625741754236635,0.00015914508833690387,1.8091649513038113e-09,0.03222070785264404,69000000000.0
10,0.32019729423677595,2500,0.02480371923487982,0.02434015047613084,0.0006037262585446758,3.095226485287626e-08,0.0320197294236776,69000000000.0
10,0.7066411608286917,8900,0.013079099568296483,0.02112745461676906,0.00027632808255738774,3.939122341553119e-09,0.07066411608286917,124000000000.0
10,0.5184570663621505,2500,0.04076737975222464,0.05126503891425994,0.002089941309430209,2.894532578235423e-07,0.05184570663621505,69000000000.0
10,0.2468616570810191,2400,0.021733870727771543,0.004052945341836265,8.808619012619323e-05,3.4673744087834347e-09,0.02468616570810191,30000000000.0
10,0.4972480233870873,4510,0.005707903725365605,0.04152308491007277,0.00023700977104687668,6.434847860529119e-10,0.049724802338708726,114000000000.0
10,0.4655428743474913,2500,0.02080765132316842,0.010868629606292984,0.00022615065520840966,8.159484611796096e-09,0.04655428743474913,69000000000.0
10,0.5209953389341285,7800,0.03938242277145267,0.04478506981403748,0.0017637445532654474,2.2796034186935208e-07,0.052099533893412854,203000000000.0
10,0.1987557591628299,2700,0.013852624786859053,0.019676761871169075,0.00027257479922167987,4.3588166072843376e-09,0.01987557591628299,69000000000.0
10,0.1902892253206773,2700,0.004323886816000639,0.018587229908984676,8.03690783494316e-05,1.252150052994495e-10,0.01902892253206773,69000000000.0
10,0.9058741281661029,2400,0.08993204544511282,0.02425277335174099,0.0021811015152387917,1.4700211253748356e-06,0.09058741281661029,30000000000.0
10,0.8395880086007022,2400,0.07996162259151929,0.07095799226554239,0.005673916197389246,3.0231859990037268e-06,0.08395880086007021,30000000000.0
10,0.8811684618418905,2500,0.05535726422288788,0.0613448614970036,0.0033958837066060893,8.672030590195293e-07,0.08811684618418905,69000000000.0
10,0.476235170694317,7850,0.038148713462148494,0.005612234947266401,0.000214099542885522,2.5965356307576475e-08,0.0476235170694317,210000000000.0
10,0.48537618400342764,2500,0.023282424298268045,0.03157979926785647,0.0007352542858083689,3.3213352726608553e-08,0.048537618400342764,69000000000.0
10,0.6492787858558073,2500,0.049856389530363567,0.03238561808586636,0.0016146299904705407,3.344517082608267e-07,0.06492787858558073,69000000000.0
10,0.9896548398850961,7850,0.06506219361353043,0.0758117547481799,0.004932479065607565,1.739968588485305e-06,0.0989654839885096,210000000000.0
10,0.11079596983965767,7850,0.010218186850351337,0.007907590188271835,8.080123407976652e-05,7.03047110552298e-10,0.011079596983965767,210000000000.0
10,0.22103924922894347,8900,0.014498143799950024,0.015315957269257241,0.00022205295092358137,3.88955671920852e-09,0.022103924922894348,124000000000.0
10,0.4846774303685467,7850,0.01618837303200186,0.039117483150080165,0.0006332484093065448,1.3829270396141718e-08,0.04846774303685467,210000000000.0
10,0.32417422417297,7850,0.026830100596534928,0.021946021928643658,0.0005888139760392709,3.532168928218522e-08,0.032417422417297,210000000000.0
10,0.38823014032011116,4510,0.008808107871509343,0.033550329069467914,0.00029551491756850905,1.910572015816834e-09,0.03882301403201112,114000000000.0
10,0.4701533239675424,7850,0.03394274433326411,0.007696066897506178,0.0002612256310737493,2.5080052819345505e-08,0.04701533239675424,210000000000.0
10,0.6793889252215614,8900,0.06603457330366358,0.040959481105686264,0.002704741857553463,9.828501941870398e-07,0.06793889252215614,124000000000.0
10,0.2782919335860623,4510,0.008837071712374191,0.007806353908379485,6.898530930052205e-05,4.4894395516192354e-10,0.02782919335860623,114000000000.0
10,0.8901642287711121,7850,0.07416174025548203,0.07080051616976776,0.005250689490136372,2.406550140731007e-06,0.08901642287711121,210000000000.0
10,0.36577947153499957,8900,0.033024721438020065,0.018763261965178576,0.0006196514996686194,5.6317657872022816e-08,0.036577947153499955,124000000000.0
10,0.5784568945209795,7850,0.01895999031782447,0.03943424843893121,0.0007476729685928204,2.2397866709988337e-08,0.05784568945209795,210000000000.0
10,0.2765149547921082,7850,0.009720939335966067,0.016871571836270475,0.0001640075263227789,1.2915136425363203e-09,0.02765149547921082,210000000000.0
10,0.4959185006733514,8900,0.005573688540574915,0.040364357630198876,0.0002249783575711071,5.82431545364101e-10,0.049591850067335144,124000000000.0
10,0.8419499302591174,2700,0.06658978336092662,0.0447557466523263,0.0029802754737349255,1.1012612720527154e-06,0.08419499302591174,69000000000.0
10,0.9011243597378636,8900,0.027397810363167407,0.02987578815471178,0.0008185311783129565,5.1201854506748145e-08,0.09011243597378636,124000000000.0
10,0.31854788124700717,7850,0.02795302302915539,0.027379662689034998,0.0007653443416771019,4.9834854464160796e-08,0.03185478812470072,210000000000.0
10,0.2585727854061373,4510,0.017746428260611423,0.01053440251349779,0.0001869480184741932,4.906384004553249e-09,0.025857278540613732,114000000000.0
10,0.7050578653337967,2700,0.0354133016681756,0.038861903447345185,0.0013762283101803484,1.4382754890463898e-07,0.07050578653337966,69000000000.0
10,0.13189105918094504,8900,0.004551551469642643,0.005764212969916612,2.623611201455714e-05,4.529363194736093e-11,0.013189105918094505,124000000000.0
10,0.24337612040649823,4510,0.01399601440585771,0.008275661108939129,0.00011582627209870843,1.8907521124098195e-09,0.024337612040649822,114000000000.0
10,0.873849869957912,2500,0.025399330310314504,0.010818478281142976,0.000274782103317714,1.4772422812306832e-08,0.0873849869957912,69000000000.0
10,0.3906747639051099,2400,0.007301776597283117,0.005130865497046294,3.746443361014004e-05,1.664542958177808e-10,0.03906747639051099,30000000000.0
10,0.881174834578325,2500,0.07500649039205809,0.009409091452290706,0.0007057429276142388,3.3087425665029274e-07,0.0881174834578325,69000000000.0
10,0.4878093877202422,7850,0.019534465693479594,0.04518905517114429,0.0008827440479614748,2.8070918656687204e-08,0.04878093877202422,210000000000.0
10,0.8022703420839766,7850,0.016577670454135073,0.011855349521481519,0.00019653407748570855,4.5009441359332e-09,0.08022703420839766,210000000000.0
10,0.7910371280830356,8900,0.01944943219259719,0.06420867964343246,0.0012488223609011353,3.936708649698463e-08,0.07910371280830356,124000000000.0
10,0.5331399498711596,7850,0.04599033664937101,0.029876669176586625,0.001374038073393105,2.42186927744444e-07,0.05331399498711596,210000000000.0
10,0.13403751938394304,8900,0.0035437131315659877,0.005762168745347635,2.0419473049187524e-05,2.1368813078192717e-11,0.013403751938394303,124000000000.0
10,0.8728638012342591,2700,0.07759552264042618,0.015579889907543856,0.0012089297000561668,6.065870388560761e-07,0.0872863801234259,69000000000.0
10,0.3236190158968129,8900,0.020931846943442342,0.024451883820807364,0.0005118230896159738,1.868760857680333e-08,0.03236190158968129,124000000000.0
10,0.5708090081177774,2400,0.04528101228472611,0.03344871821058757,0.0015145918202019578,2.587894784795578e-07,0.05708090081177773,30000000000.0
10,0.2270642552834029,2700,0.011592745935780378,0.01121917782342562,0.0001300610781153147,1.4565947482012121e-09,0.02270642552834029,69000000000.0
10,0.6627957687130898,2400,0.042345970068522296,0.03839714933161243,0.0016259645363130408,2.429707506301484e-07,0.06627957687130898,30000000000.0
10,0.4505439871845667,4510,0.030865313449833752,0.006993015903465278,0.00021584162782012817,1.7135443335046453e-08,0.045054398718456665,114000000000.0
10,0.9706173089907832,7800,0.043810320455311386,0.023213454305368628,0.0010169888719929274,1.6266263924618612e-07,0.09706173089907832,203000000000.0
10,0.7393376953231221,2400,0.05798480803196649,0.06666779337448418,0.0038657192007342726,1.0831223207574513e-06,0.0739337695323122,30000000000.0
10,0.5127788203920035,8900,0.032522279512207077,0.01502544350433073,0.0004886616734427201,4.3071399956319455e-08,0.05127788203920035,124000000000.0
10,0.35685319146723293,2400,0.01695221250496852,0.023571813818194908,0.00039959439697359345,9.569536861512372e-09,0.03568531914672329,30000000000.0
10,0.12489685747476773,8900,0.011644030606293295,0.0031180151114162803,3.6306263388216166e-05,4.102107001478317e-10,0.012489685747476772,124000000000.0
10,0.867850450449888,7850,0.08220546948451628,0.04777529887972326,0.003927390874170735,2.2116902763190458e-06,0.0867850450449888,210000000000.0
10,0.39934781415464804,8900,0.006088522919668262,0.03402789751650088,0.00020717963393733835,6.400143415105501e-10,0.039934781415464804,124000000000.0
10,0.5037577745974364,2500,0.04654798406186297,0.019811398007206618,0.0009221806386826774,1.6650853806307356e-07,0.05037577745974364,69000000000.0
10,0.7537988657889279,2400,0.01604500411862912,0.03804701423124554,0.0006104645000418754,1.3096608147045663e-08,0.07537988657889279,30000000000.0
10,0.6888447365164988,7800,0.06256820877702751,0.030235614002482872,0.0018917882094089647,6.171613387041322e-07,0.06888447365164987,203000000000.0
10,0.3485375892957778,4510,0.023894178168192226,0.03371796969662742,0.0008056631754009221,3.8331557242562016e-08,0.03485375892957778,114000000000.0
10,0.19892496400909726,7850,0.009033248355788576,0.014172289724854643,0.00012802181285480254,8.705438024534853e-10,0.019892496400909725,210000000000.0
10,0.8301005618448107,2700,0.021340571479923187,0.0338414791103912,0.0007221965039416306,2.7408560449176486e-08,0.08301005618448107,69000000000.0
10,0.990252741252346,2400,0.04002515966866413,0.028430052272393598,0.0011379173815910212,1.5191324173337782e-07,0.0990252741252346,30000000000.0
10,0.8118444402397706,2400,0.03947494353340899,0.01798588291448384,0.0007099917124477551,9.219663452433584e-08,0.08118444402397706,30000000000.0
10,0.5987262009459874,2700,0.05951270986594341,0.03585284411075864,0.002133699909432477,6.297548845654464e-07,0.05987262009459874,69000000000.0
10,0.4073960614228299,4510,0.027506230047527846,0.01636268698061095,0.0004500758322843736,2.8377007107876414e-08,0.04073960614228299,114000000000.0
10,0.1960845923758975,7850,0.010119032800264716,0.017986313045789508,0.0001820040916661732,1.5530230901147194e-09,0.01960845923758975,210000000000.0
10,0.2286149838781607,7800,0.019393267955873105,0.011818653121802063,0.0002292023068686236,7.183560183243261e-09,0.022861498387816072,203000000000.0
10,0.9736840069159712,2500,0.09311685653127687,0.010502016682904458,0.0009779147807510906,7.066044648504843e-07,0.09736840069159712,69000000000.0
10,0.845881930049295,7800,0.07571725412204508,0.0335774214399841,0.002542390151934281,1.214648626544046e-06,0.08458819300492951,203000000000.0
10,0.6143001840747409,2700,0.03333988460087706,0.03242963130854965,0.001081200165476035,1.0015048158638025e-07,0.061430018407474085,69000000000.0
10,0.6473961108022778,7850,0.02994295846111607,0.046943543635392854,0.001405628577092158,1.0502162832505669e-07,0.06473961108022777,210000000000.0
10,0.2988165003062839,2400,0.019167659331450357,0.02420856711050387,0.0004640215672766917,1.4206761334152024e-08,0.02988165003062839,30000000000.0
10,0.6994069346990152,7800,0.05110376813233078,0.05491865477134714,0.0028065501995744456,6.107977331442158e-07,0.06994069346990152,203000000000.0
10,0.6141324808158819,2700,0.033726900363128004,0.030321638860146976,0.0010226548926829272,9.693948623361578e-08,0.06141324808158819,69000000000.0
10,0.25565018395082073,2400,0.020818541421021273,0.01794945232816184,0.00037368141677848396,1.3496490477921657e-08,0.025565018395082073,30000000000.0
10,0.7034070173769914,8900,0.054948194413293884,0.011336356247213764,0.0006229123070102605,1.567301386134486e-07,0.07034070173769914,124000000000.0
10,0.8532659242553816,2700,0.02678130466703254,0.043387312177248616,0.0011619688261025462,6.945071015517686e-08,0.08532659242553817,69000000000.0
10,0.4835811759074896,2700,0.04647086326167542,0.021649599183416354,0.0010060755633226211,1.8105513009852825e-07,0.04835811759074896,69000000000.0
10,0.7547408963017779,7800,0.017378336248087857,0.055651402417047746,0.000967128783881105,2.43399372912585e-08,0.07547408963017779,203000000000.0
10,0.3760157471942306,2700,0.0325250853582635,0.024925983706140638,0.0008107197476809094,7.147043011247605e-08,0.03760157471942306,69000000000.0
10,0.14184681300642127,8900,0.007877450161051663,0.005534025296804919,4.3594008465579884e-05,2.254326864446926e-10,0.014184681300642127,124000000000.0
10,0.9063683928964443,2700,0.023519782954892383,0.0870044435938542,0.002046325629438628,9.433223341638195e-08,0.09063683928964443,69000000000.0
10,0.14751326690249214,2500,0.002733096258617825,0.009112129774905718,2.49043277958349e-05,1.550256044090115e-11,0.014751326690249214,69000000000.0
10,0.16036494825045355,8900,0.01212862160695532,0.004922706846926969,5.9705648628345335e-05,7.31908968270202e-10,0.016036494825045357,124000000000.0
10,0.1758338757892762,7850,0.002861071696348257,0.004254183677689927,1.2171524511305385e-05,8.302735714363065e-12,0.01758338757892762,210000000000.0
10,0.1820552076555962,8900,0.00262944396830029,0.009172601136129766,2.4118840731020804e-05,1.3896422990901227e-11,0.018205520765559622,124000000000.0
10,0.8170978075725085,2700,0.012731564733382262,0.038616838567418765,0.0004916527800196647,6.641112209789934e-09,0.08170978075725085,69000000000.0
10,0.7960978614563031,8900,0.012541894439331885,0.024751697200223362,0.000310433173479508,4.069238650411089e-09,0.07960978614563032,124000000000.0
10,0.940989423817685,7800,0.07920143245872231,0.02107860508206594,0.0016694557167313264,8.726894593637863e-07,0.0940989423817685,203000000000.0
10,0.8534520191804245,2400,0.017264412804118653,0.025121738175037107,0.000433712058210827,1.0772682846274124e-08,0.08534520191804244,30000000000.0
10,0.2568044115746733,2400,0.017812872811732054,0.018886865641748303,0.0003364293354887346,8.895708548583618e-09,0.025680441157467333,30000000000.0
10,0.24206352441898826,8900,0.0033758074085514242,0.0175493929455447,5.924337072114989e-05,5.6261827922481115e-11,0.024206352441898827,124000000000.0
10,0.7117354437531095,7800,0.014802289070655464,0.03220268036256197,0.0004766733835765624,8.703569846026697e-09,0.07117354437531095,203000000000.0
10,0.8493929475253181,8900,0.08204243411218287,0.05537710896831898,0.0045432728138564814,2.548382674995627e-06,0.08493929475253181,124000000000.0
10,0.3437797648899467,4510,0.031101279715895453,0.027085890594092596,0.0008424058597210155,6.790420225490558e-08,0.03437797648899467,114000000000.0
10,0.6303173500629167,2400,0.02521433095609185,0.0591983678053149,0.0014926472379036626,7.908075983657288e-08,0.06303173500629167,30000000000.0
10,0.5768192429772109,2700,0.0192065174933796,0.046193674600842796,0.0008872196193045721,2.727389367920955e-08,0.057681924297721086,69000000000.0
10,0.7734009527883848,4510,0.04709330669037167,0.07661009727101958,0.0036078228063633313,6.667796321649486e-07,0.07734009527883848,114000000000.0
10,0.8431936377596331,2500,0.0097661457235196,0.014020130851964654,0.0001369226409630998,1.0882794328907107e-09,0.0843193637759633,69000000000.0
10,0.8782357501522321,7850,0.011051433900334341,0.06358324389109551,0.0007026860170312794,7.151832366269142e-09,0.08782357501522321,210000000000.0
10,0.5225586456913272,2500,0.005978463792068216,0.007224755287916532,4.319293789536237e-05,1.2865027103114025e-10,0.05225586456913271,69000000000.0
10,0.7074019397770331,2400,0.036341219395104575,0.043512408831560025,0.0015812939957572088,1.7403250322008725e-07,0.07074019397770331,30000000000.0
10,0.8883219988503039,2700,0.06844622521951962,0.07229794491608213,0.004948521420634581,1.9319381226059497e-06,0.0888321998850304,69000000000.0
10,0.5002332510275513,4510,0.012144372169094229,0.02907510119451052,0.00035309884976021194,4.3397548035991835e-09,0.05002332510275513,114000000000.0
10,0.8829878967606948,4510,0.08804152932609187,0.021783268916701716,0.0019178323091479396,1.2388095379640663e-06,0.08829878967606948,114000000000.0
10,0.2416144844757773,7800,0.007136031312672713,0.013982863365537978,9.978215081730317e-05,4.2343339733785455e-10,0.02416144844757773,203000000000.0
10,0.47920557778956174,7800,0.04679002469178899,0.039443346703229756,0.001845555166170914,3.3670714637678204e-07,0.04792055777895617,203000000000.0
10,0.6869059673098425,7850,0.01294273480963009,0.03115675493970236,0.0004032536167132,5.6292317784662145e-09,0.06869059673098425,210000000000.0
10,0.4871894211354294,4510,0.019802416541573675,0.009985541810234363,0.00019773785831956047,6.461672805319631e-09,0.04871894211354294,114000000000.0
10,0.3074607557187704,8900,0.02428860902237525,0.0072509398007777805,0.000176115241865871,8.658067863068195e-09,0.03074607557187704,124000000000.0
10,0.8007982056830534,4510,0.07688615823789964,0.026605354269587354,0.0020455834783468722,1.0077023781921753e-06,0.08007982056830534,114000000000.0
10,0.5565360589886649,2400,0.05373036625341314,0.03569723294232277,0.0019180254002244073,4.6143731329612576e-07,0.05565360589886649,30000000000.0
10,0.3393809273002685,2500,0.028023021182152524,0.020874457567595196,0.0005849653665826642,3.8280607224676754e-08,0.03393809273002685,69000000000.0
10,0.39203601703959323,2500,0.015213116295348269,0.005918336018748155,9.003633412816415e-05,1.736492566528784e-09,0.039203601703959326,69000000000.0
10,0.8010937370494758,8900,0.008177193581895274,0.06124703004803907,0.000500828821018972,2.790722316192723e-09,0.08010937370494758,124000000000.0
10,0.518716300814673,2500,0.04666223626579712,0.04637440735478355,0.0021639335526752296,3.9263930422692623e-07,0.0518716300814673,69000000000.0
10,0.9408333007350023,4510,0.041107763758507186,0.011811746844082052,0.0004855544988418178,6.83761179905706e-08,0.09408333007350023,114000000000.0
10,0.7511531567358096,8900,0.008034776085754834,0.007558908188263914,6.073413474547929e-05,3.2673763348121803e-10,0.07511531567358096,124000000000.0
10,0.2173090519113109,2700,0.00990790890149199,0.015109745842452614,0.00014970598533171783,1.2246780318680086e-09,0.02173090519113109,69000000000.0
10,0.7877145211844377,2500,0.017941925294687106,0.06150705727015005,0.0011035550266370736,2.9604029981001585e-08,0.07877145211844377,69000000000.0
10,0.5017028045288628,7800,0.007780450752265796,0.04832341725386614,0.00037597796812489676,1.8966651600743666e-09,0.05017028045288628,203000000000.0
10,0.9914892837320272,8900,0.020972122465632608,0.034091989825669605,0.0007149813857210438,2.620585051610911e-08,0.09914892837320272,124000000000.0
10,0.8842205308081031,2400,0.07786704951864337,0.04181383795059624,0.0032559201902636068,1.6451289423528914e-06,0.08842205308081032,30000000000.0
10,0.9138764274940296,7850,0.019998564357321072,0.024226887489633725,0.0004845029686390168,1.614778046071728e-08,0.09138764274940296,210000000000.0
10,0.9149595926802457,2700,0.024912125615861813,0.023412146209419837,0.00058324632730599,3.016423647914364e-08,0.09149595926802458,69000000000.0
10,0.9610561408354136,4510,0.014486903142296859,0.020112135161146447,0.0002913625540643116,5.095697073779786e-09,0.09610561408354136,114000000000.0
10,0.4497164242841316,8900,0.024671081883434164,0.031237231931716812,0.0007706563067992098,3.908911881616304e-08,0.04497164242841316,124000000000.0
10,0.2531285409196791,7800,0.019953230586513954,0.02239383674672555,0.00044682938832416437,1.4824734564803869e-08,0.02531285409196791,203000000000.0
10,0.40635409535995415,7800,0.008989398881401099,0.013279004704474812,0.0001193702700365258,8.038522531013285e-10,0.04063540953599541,203000000000.0
10,0.7923138364360442,7850,0.01938942759284992,0.025633726659533132,0.0004970232869999243,1.557132135228317e-08,0.07923138364360442,210000000000.0
10,0.4375158265063631,4510,0.04339625904476724,0.020590576900834674,0.0008935540090698221,1.4023103762626867e-07,0.04375158265063631,114000000000.0
10,0.3928362794589293,7850,0.014887694353043495,0.0041077174161634,6.115444138051427e-05,1.1295400792891834e-09,0.03928362794589293,210000000000.0
10,0.3993288349737928,2700,0.03728375844886307,0.025609295595424433,0.0009548107910253375,1.1060517414457755e-07,0.03993288349737928,69000000000.0
10,0.3687478220277589,4510,0.020070613758051702,0.036441178039136,0.0007313968093118946,2.4552353148669718e-08,0.03687478220277589,114000000000.0
10,0.22151438692774095,7850,0.013886541243481052,0.02121243409027623,0.0002945673408692443,4.733599658784128e-09,0.022151438692774094,210000000000.0
10,0.376673548413342,4510,0.0146266155101074,0.02302819888758752,0.0003368246110190256,6.004961970378643e-09,0.0376673548413342,114000000000.0
10,0.5711424637668379,4510,0.04548128963227865,0.0327569132752372,0.0014898266601304964,2.568147934222623e-07,0.05711424637668379,114000000000.0
10,0.38232986323917406,7850,0.03789086617506552,0.029109263387561514,0.0011029752034728277,1.3196342215424565e-07,0.0382329863239174,210000000000.0
10,0.7678721028031545,2700,0.017524819803209565,0.0328947331490458,0.000576474270911692,1.4753864984706846e-08,0.07678721028031546,69000000000.0
10,0.7809436586168612,2500,0.03091118227092611,0.04865927793873596,0.001504115809535921,1.1976537041554045e-07,0.07809436586168612,69000000000.0
10,0.25757337615640247,7800,0.0050001169572782,0.00525231139150317,2.626217125356046e-05,5.471541643491219e-11,0.025757337615640245,203000000000.0
10,0.8460459262374184,2400,0.04583478681276615,0.07627122725861464,0.0034958754413466405,6.120193250504422e-07,0.08460459262374184,30000000000.0
10,0.6452148742134358,7850,0.03507460716930997,0.026364478647429825,0.0009247237317822618,9.480175750496034e-08,0.06452148742134359,210000000000.0
10,0.3656615167097874,2500,0.028830697409814067,0.010682985746164206,0.00030799792948101696,2.133422381764336e-08,0.03656615167097874,69000000000.0
10,0.4876803695517943,7800,0.0067346726187469015,0.035477912510499136,0.00023893212595475668,9.030801141389703e-10,0.04876803695517943,203000000000.0
10,0.3564926831597579,2400,0.03252917478981152,0.005892346014891252,0.0001916731534404469,1.690153441877206e-08,0.03564926831597579,30000000000.0
10,0.35548653766390215,7800,0.012949921850595453,0.01077842091915191,0.00013957970857584044,1.950631963270878e-09,0.035548653766390215,203000000000.0
