NbElts,L_tot,rho,r_ext,r_int,S,I,L,E,Mat
44,0.3181312370679612,8900,0.027087630588331957,0.018778460098443993,0.001197289759957481,3.25175007299308e-07,0.0072302553879082096,124000000000.0,Cuivre
36,0.6315243536064139,8900,0.06128529788372941,0.03177748884514486,0.008627061422178287,1.0278489179571674e-05,0.01754234315573372,124000000000.0,Cuivre
28,0.8390664899536001,8900,0.0691944991328461,0.03312438767943672,0.011594530397264678,1.7058753636292202e-05,0.02996666035548572,124000000000.0,Cuivre
27,0.726700539647774,7800,0.021242665862604856,0.018085156481655623,0.0003901165919572085,7.590925101882055e-08,0.02691483480176941,203000000000.0,Acier inoxydable
50,0.32258746617481565,7800,0.008478769713705744,0.0006634232628028005,0.0002244649272098678,4.058868319370161e-09,0.006451749323496313,203000000000.0,Acier inoxydable
10,0.7010152797811604,2400,0.03942075842731875,0.01954959462093561,0.0036813482584248432,1.7819408359498454e-06,0.07010152797811604,30000000000.0,Beton
16,0.4913884322567488,2400,0.010096180904912341,0.007661437396103999,0.00013582753086510146,5.454510772039215e-09,0.0307117770160468,30000000000.0,Beton
33,0.7123499989814334,2400,0.054174932913137845,0.020552920104213987,0.007893254153853318,6.6250960801890235e-06,0.021586363605497982,30000000000.0,Beton
25,0.2673366018249475,4510,0.003831847600693485,0.0024383565681849436,2.744958187156269e-05,1.4156187733130664e-10,0.010693464072997901,114000000000.0,Titane
17,0.4686053207396266,8900,0.015091141851984222,0.007193624239379923,0.000552902502681607,3.863278960632373e-08,0.027565018867036856,124000000000.0,Cuivre
29,0.8394804356436966,7850,0.08200750570697003,0.02822485436307386,0.018625210355668477,3.502411856774606e-05,0.028947601229092984,210000000000.0,Acier de construction
18,0.7745976955251294,2700,0.06047088840398962,0.03702049491666107,0.007182344626183525,9.026852224686987e-06,0.04303320530695163,69000000000.0,Aluminium
35,0.8284785383029888,2700,0.06488338852454681,0.053139499001836434,0.00435439743602817,7.656838268875232e-06,0.023670815380085395,69000000000.0,Aluminium
25,0.6067759166179411,2700,0.058348228559076364,0.045262288895259885,0.004259500062028836,5.806966394943757e-06,0.02427103666471764,69000000000.0,Aluminium
48,0.8967323632036455,7800,0.046139503740199865,0.03616492651361091,0.0025790964443467702,2.21593111124299e-06,0.01868192423340928,203000000000.0,Acier inoxydable
46,0.31460068103411054,7850,0.011291672671510228,0.003862982741936115,0.0003536781009403897,1.2593107324826733e-08,0.006839145239871968,210000000000.0,Acier de construction
22,0.6501049391600803,8900,0.06403317218773834,0.04053661634015904,0.007718987008454459,1.1083431780915198e-05,0.029550224507276377,124000000000.0,Cuivre
29,0.21794148966060714,2500,0.018867697357779836,0.0004918587914693989,0.0011176155499883504,9.953258571693689e-08,0.007515223781400246,69000000000.0,Verre
24,0.9484132139601105,8900,0.07895259644381857,0.06936828227445066,0.004465943287390725,1.233211184632022e-05,0.039517217248337934,124000000000.0,Cuivre
27,0.9439261727620522,2700,0.012087098474798786,0.002369020106362993,0.0004413488219276206,1.6739280151479893e-08,0.03496022862081675,69000000000.0,Aluminium
18,0.26128831717662804,4510,0.017973111248069485,0.0004910027354532977,0.001014079858213643,8.195636526338048e-08,0.01451601762092378,114000000000.0,Titane
40,0.40338451509158657,2500,0.029373537428478487,0.01993642907525659,0.001461919710909648,4.606018919991436e-07,0.010084612877289664,69000000000.0,Verre
13,0.7608816824307458,2500,0.05482671728730984,0.0022578362873569816,0.009427514614074551,7.096718954944071e-06,0.05852936018698045,69000000000.0,Verre
23,0.34991321763705424,7800,0.02166568829231766,0.0018945815466569317,0.0014633934733462202,1.730431642743661e-07,0.015213618158132793,203000000000.0,Acier inoxydable
12,0.3967236235034175,4510,0.030152852513472793,0.013316423399882364,0.0022992291923717724,6.245405721534927e-07,0.03306030195861812,114000000000.0,Titane
11,0.5120552979098562,7800,0.02691372407561514,0.00998901335341886,0.0019621387300642707,4.042638237132334e-07,0.046550481628168744,203000000000.0,Acier inoxydable
15,0.38636085167442513,8900,0.01096020324093944,0.0012105810090201636,0.0003727831080772184,1.1331820049450914e-08,0.025757390111628344,124000000000.0,Cuivre
30,0.5522902520292758,2500,0.013170297043550223,0.0038689741817923813,0.000497903991912025,2.3454475239177122e-08,0.018409675067642527,69000000000.0,Verre
14,0.9675749372440577,2700,0.09353859896019759,0.033257822167862376,0.024012407694036442,5.916388455387495e-05,0.06911249551743269,69000000000.0,Aluminium
42,0.9259831488484598,4510,0.016747550207984983,0.012596576399155669,0.0003826670369857179,4.20124567268858e-08,0.022047217829725234,114000000000.0,Titane
30,0.4357075549357833,2700,0.033141992624533156,0.02451317452392253,0.001562929621347273,6.639666533031243e-07,0.01452358516452611,69000000000.0,Aluminium
38,0.7930919711801443,2400,0.03504848868160919,0.014927797471842818,0.003159051808161328,1.1461321875571555e-06,0.020870841346845904,30000000000.0,Beton
45,0.9789303781355846,2700,0.0745810861519634,0.023813459183764638,0.01569306449509873,2.404734290155848e-05,0.02175400840301299,69000000000.0,Aluminium
31,0.4728035283398212,7850,0.03865671460817472,0.02094191606400787,0.003316823578820033,1.6027765787269015e-06,0.015251726720639394,210000000000.0,Acier de construction
41,0.33266953501607605,7850,0.018084794680298534,0.012460363118270876,0.0005397229462429986,6.507985326211586e-08,0.008113891097953074,210000000000.0,Acier de construction
30,0.5317046852435703,2700,0.032861771997910565,0.026688771450354774,0.0011548668554426647,5.174342201101685e-07,0.01772348950811901,69000000000.0,Aluminium
14,0.3503081783680211,4510,0.030949699205541803,0.025253185038404444,0.0010058139574865787,4.01221007032467e-07,0.025022012740572936,114000000000.0,Titane
32,0.48502842356351306,7800,0.010754370402796339,0.0014508546168607627,0.00035673256964350637,1.0502337225339939e-08,0.015157138236359783,203000000000.0,Acier inoxydable
13,0.9953815887519731,2400,0.065273795961171,0.03149354225797983,0.010269317344853115,1.3484927230224206e-05,0.07656781451938255,30000000000.0,Beton
22,0.306334979405794,2500,0.018934113876470357,0.014062801379034554,0.0005049742173831247,7.022462469852618e-08,0.01392431724571791,69000000000.0,Verre
10,0.7523676798293323,2500,0.03252398446824673,0.02494169301144712,0.0013688595118340153,5.74885957631279e-07,0.07523676798293323,69000000000.0,Verre
15,0.9631201095083969,8900,0.050769193879126956,0.045229759600826674,0.0016706358070222235,1.930938491250127e-06,0.0642080073005598,124000000000.0,Cuivre
38,0.3496278429883732,2400,0.018812774775423546,0.00024267651497876847,0.00111168901193214,9.837874864502374e-08,0.009200732710220347,30000000000.0,Beton
20,0.3812015388871527,8900,0.029118727695416083,0.017719982435750934,0.0016773042505132786,4.87214147113429e-07,0.019060076944357636,124000000000.0,Cuivre
27,0.5875966328356091,2400,0.020074064867403728,0.0065817420836720075,0.0011298698754115793,1.260616748454126e-07,0.02176283825317071,30000000000.0,Beton
33,0.4262498800241755,7800,0.04033761250021828,0.002442926254112895,0.005093008932178387,2.079336598139189e-06,0.012916663031035622,203000000000.0,Acier inoxydable
26,0.648194806720858,8900,0.04414870930243001,0.01339252830386354,0.005559829573370019,2.9584803160200877e-06,0.02493056948926377,124000000000.0,Cuivre
17,0.27218738365311373,7800,0.020702917978535254,0.004194789255439732,0.0012912403094231502,1.4404013869414584e-07,0.01601102256783022,203000000000.0,Acier inoxydable
44,0.1616517631827645,7850,0.01359363350093233,0.0005753604161473916,0.0005794850871917201,2.6818267252189046e-08,0.003673903708699193,210000000000.0,Acier de construction
23,0.4001783196072851,8900,0.010459952351027889,0.004088046683713093,0.0002912208559052814,9.182392262948387e-09,0.01739905737422979,124000000000.0,Cuivre
20,0.7436536087305304,2700,0.041370370270277915,0.004248611248548288,0.005320151563815424,2.300377985620007e-06,0.03718268043652652,69000000000.0,Aluminium
11,0.29964067225441104,4510,0.01954013793594359,0.01034698575318149,0.0008631741843560513,1.0549652403190033e-07,0.02724006111403737,114000000000.0,Titane
44,0.5938966800586275,8900,0.030973514496283303,0.01894901310311339,0.001885877657984214,6.215964488752514e-07,0.013497651819514261,124000000000.0,Cuivre
21,0.9640049089842065,7850,0.07752411704107419,0.030570632188749492,0.015944918429733706,2.7682579890640315e-05,0.0459049956659146,210000000000.0,Acier de construction
38,0.6488564630360375,2400,0.045306818417911274,0.0008562579902413011,0.006446468383400857,3.309360577244028e-06,0.017075170079895723,30000000000.0,Beton
37,0.21334343459930727,7850,0.0115727880382899,0.009206742753406945,0.00015445737938339323,8.444707580163774e-09,0.00576603877295425,210000000000.0,Acier de construction
10,0.461534685432613,2400,0.029436911436722803,0.0030808590605129324,0.002692470763813682,5.896668801916241e-07,0.0461534685432613,30000000000.0,Beton
27,0.926323759639004,4510,0.012701143333597568,0.009909854628464705,0.00019827792337824213,1.286448287134573e-08,0.034308287394037185,114000000000.0,Titane
43,0.3177822329562633,2400,0.0249208213804073,0.006284969940778448,0.0018269821842162154,3.0170244164953856e-07,0.00739028448735496,30000000000.0,Beton
33,0.1457597508760081,8900,0.006200815566784759,0.003949813575196963,7.178252202093723e-05,9.699818042714655e-10,0.004416962147757821,124000000000.0,Cuivre
21,0.6329444211984607,2400,0.05045159810923171,0.045099669643923916,0.0016065588031692161,1.839246335415825e-06,0.030140210533260034,30000000000.0,Beton
43,0.5535759788761866,2700,0.04845385516239484,0.0049249540486228545,0.007299556214146928,4.32869386729665e-06,0.012873859973864804,69000000000.0,Aluminium
20,0.2544533356144676,7800,0.010051082793268004,0.008667553097760655,8.136030245593612e-05,3.5829194121386386e-09,0.012722666780723379,203000000000.0,Acier inoxydable
48,0.9378789720033968,7800,0.020352765528204284,0.011405417059099001,0.0008926883477002857,1.214767185698233e-07,0.019539145250070767,203000000000.0,Acier inoxydable
50,0.3331978076765215,7850,0.031460492667451476,0.0009820582477555208,0.0031064010368369644,7.69398873957836e-07,0.00666395615353043,210000000000.0,Acier de construction
35,0.1421710421988961,2500,0.0028289697408978545,0.0023857003580064267,7.2618027182135e-06,2.486193621992343e-11,0.004062029777111317,69000000000.0,Verre
24,0.16002809761981152,7850,0.01156297989177475,0.0012300814808872402,0.00041528525900587306,1.4038261826547285e-08,0.00666783740082548,210000000000.0,Acier de construction
42,0.7810000451635855,2700,0.040059986149817955,0.0362396163611407,0.0009157513133369753,6.680662892091342e-07,0.018595239170561557,69000000000.0,Aluminium
20,0.6592423053411892,7800,0.039532268253680114,0.018879574157693178,0.003789897723153156,1.8184294561728783e-06,0.03296211526705946,203000000000.0,Acier inoxydable
28,0.10351753665819745,4510,0.009483099576083214,0.0018187994312419868,0.0002721283565437512,6.343122109459884e-09,0.003697054880649909,114000000000.0,Titane
34,0.2423954844335322,4510,0.007432010174857051,0.0027987826669212726,0.0001489164894964975,2.3479647879135203e-09,0.007129278953927418,114000000000.0,Titane
48,0.15963185941022517,2400,0.013727648313239464,0.00841006061965768,0.0003698258008791435,2.396262680415323e-08,0.0033256637377130243,30000000000.0,Beton
39,0.12357512918773568,7850,0.010336021906141787,0.0005728497931456495,0.0003345959286267354,8.963950880671225e-09,0.003168593056095787,210000000000.0,Acier de construction
17,0.6834247729857954,2700,0.02198755988586567,0.0003224097046560191,0.001518485170258863,1.8356843381386197e-07,0.04020145723445855,69000000000.0,Aluminium
41,0.44446735092206147,8900,0.008762845742017793,0.0012420522076068208,0.00023638842234555163,4.6290856879439e-09,0.010840667095660035,124000000000.0,Cuivre
19,0.3437923368548877,7850,0.016005265992983825,0.008656591289961579,0.0005693570153208603,4.7129254619540226e-08,0.0180943335186783,210000000000.0,Acier de construction
46,0.8057529655109515,2500,0.06397222194206724,0.04344218676145907,0.006927907945386069,1.035664869703971e-05,0.017516368815455468,69000000000.0,Verre
26,0.8952968532343073,4510,0.05988903591396371,0.04178480995747923,0.005782812157014039,7.709452839909182e-06,0.034434494355165664,114000000000.0,Titane
22,0.8917701686610645,7800,0.04954649380110652,0.027882176180790506,0.005269830979858098,4.258380194750267e-06,0.04053500766641202,203000000000.0,Acier inoxydable
37,0.63316357900523,7800,0.05789350052146154,0.036415962827437656,0.006363406045169492,7.441652986813131e-06,0.017112529162303512,203000000000.0,Acier inoxydable
18,0.13621334937465673,8900,0.006921963153635299,0.00279679376413867,0.00012595122012016655,1.754992627346976e-09,0.007567408298592041,124000000000.0,Cuivre
12,0.15301281333684186,2500,0.012631082359239045,0.0017789258404204927,0.0004912812049132244,1.9983946126660018e-08,0.012751067778070155,69000000000.0,Verre
44,0.6828758063055117,2700,0.037809833407515106,0.025107393382381164,0.0025107680739295426,1.2930234035343321e-06,0.01551990468876163,69000000000.0,Aluminium
44,0.15424022903903847,7800,0.006080691506741889,0.0026091952537620295,9.47721407260672e-05,1.0373452663948964e-09,0.003505459750887238,203000000000.0,Acier inoxydable
22,0.8483131089390712,4510,0.0539341689679792,0.015998284936284576,0.008334486538166081,6.594328475379059e-06,0.03855968676995778,114000000000.0,Titane
27,0.7421691955839329,2700,0.00816532057513621,0.0070183202593785765,5.471284929392123e-05,1.5857052975660546e-09,0.027487747984590107,69000000000.0,Aluminium
34,0.7283518523878842,2700,0.03837681546815834,0.03164458337849601,0.0014809477453876722,9.160252787326843e-07,0.021422113305526007,69000000000.0,Aluminium
46,0.6169128457960604,2400,0.05884338144560083,0.01740250101465825,0.009926479306906929,9.344267922464329e-06,0.013411148821653488,30000000000.0,Beton
20,0.7761446659609905,4510,0.059375101590185886,0.025871819745233,0.008972550825097512,9.409410295682967e-06,0.038807233298049526,114000000000.0,Titane
23,0.8705643107453073,4510,0.017143692771697028,0.0016172548009265428,0.000915116687865067,6.783799241432389e-08,0.037850622206317706,114000000000.0,Titane
48,0.1567102018538034,4510,0.0023325514958396675,0.0006564418430364586,1.5739004048910017e-05,2.3103726207234995e-11,0.0032647958719542376,114000000000.0,Titane
30,0.7351537142406369,2500,0.05688751775251045,0.026262954852341577,0.007999898806145633,7.851765627176898e-06,0.02450512380802123,69000000000.0,Verre
46,0.855198697096411,7850,0.0158436713422678,0.00514226717126324,0.0007055357677815745,4.894034104205224e-08,0.018591276023835025,210000000000.0,Acier de construction
18,0.8238618414081803,4510,0.021647702201741698,0.00985789291550704,0.0011669287508940824,1.650623820270678e-07,0.04577010230045446,114000000000.0,Titane
14,0.2026932093148982,2400,0.019111179562722833,0.006362350240460569,0.0010202563532972788,1.0348375634201681e-07,0.014478086379635586,30000000000.0,Beton
37,0.8345556298618653,8900,0.0167317491913994,0.010298186026731923,0.0005463191786079477,5.272035612989973e-08,0.022555557563834195,124000000000.0,Cuivre
43,0.5560737998570481,2500,0.05507038819606112,0.025071163688312643,0.0075529680720960585,6.913441091400424e-06,0.012931948833884838,69000000000.0,Verre
27,0.5079638878376611,2500,0.046106508772804124,0.027636322429491034,0.0042789869021015465,3.091114965486544e-06,0.01881347732732078,69000000000.0,Verre
39,0.5631726273341607,7800,0.054012123765705675,0.03459800572782961,0.005404442613967984,5.558917140596814e-06,0.014440323777798993,203000000000.0,Acier inoxydable
14,0.861505801517724,7800,0.022767772091839555,0.004741436907066963,0.0015578850786806123,2.106465760775698e-07,0.06153612867983743,203000000000.0,Acier inoxydable
32,0.4659895249036643,2700,0.025192021679735943,0.0004932351449929297,0.0019930096517257806,3.1633110837003627e-07,0.01456217265323951,69000000000.0,Aluminium
21,0.24767661978865654,7800,0.024069328964353452,0.020894648705823377,0.00044845057741020486,1.1389735896080251e-07,0.011794124751840787,203000000000.0,Acier inoxydable
42,0.3227968343169122,2400,0.01893638332529579,0.01417169397437705,0.0004955853091162295,6.931051996085065e-08,0.0076856389123074334,30000000000.0,Beton
41,0.5347222932602596,2500,0.0118782769228619,0.004739195855391407,0.00037269808588959765,1.5239013508278474e-08,0.013042007152689257,69000000000.0,Verre
45,0.770832725547187,2400,0.07202381964916418,0.03547091032008095,0.01234408759661136,1.9891312363421234e-05,0.01712961612327082,30000000000.0,Beton
10,0.5965994571208552,7850,0.04472608197927083,0.0031277054464615424,0.006253779584801345,3.1428446702951345e-06,0.059659945712085515,210000000000.0,Acier de construction
18,0.6458491783891156,7850,0.019205999746175553,0.0023012944034294246,0.0011422028849864675,1.0684348029812207e-07,0.035880509910506425,210000000000.0,Acier de construction
25,0.8269171996641824,7800,0.025711751557270242,0.010125450474707894,0.0017547975889900917,3.349991579384735e-07,0.033076687986567294,203000000000.0,Acier inoxydable
43,0.12395328974025314,7800,0.010194778451693906,0.0034695534180031445,0.00028869887724971546,8.370196646463959e-09,0.002882634645122166,203000000000.0,Acier inoxydable
17,0.5992561037955804,4510,0.03694624955646919,0.01631840258259317,0.0034517780977965343,1.4077348811821766e-06,0.035250359046798845,114000000000.0,Titane
21,0.3338635869221353,2500,0.008981027091733394,0.0005976908039012298,0.00025227495849442546,5.1095821759067996e-09,0.015898266043911206,69000000000.0,Verre
29,0.9568958887409,2700,0.07026019802741652,0.023765063368639972,0.01373415460747613,1.8888835759054044e-05,0.03299640995658276,69000000000.0,Aluminium
26,0.4057172277107626,2500,0.016598215249993265,0.012966827247634819,0.0003372881122300857,3.740857042264071e-08,0.015604508758106253,69000000000.0,Verre
42,0.5620926103545277,2500,0.022839376668023104,0.013685031974207037,0.0010504135779675816,1.861640701501656e-07,0.013383157389393517,69000000000.0,Verre
47,0.4568817249504732,2700,0.005720483666480144,0.00012042567916011665,0.00010275970824034872,8.410480257766748e-10,0.009720887764903685,69000000000.0,Aluminium
34,0.7327347512128656,7850,0.012995918790680565,0.008644935082501456,0.00029580923094211636,1.801691256726845e-08,0.021551022094496046,210000000000.0,Acier de construction
29,0.5878870868137599,7850,0.006018369867313558,0.0037994102580885232,6.844040507727366e-05,8.667343231609341e-10,0.02027196851081931,210000000000.0,Acier de construction
40,0.5706660599320025,7850,0.012771998503823346,0.005874876524199357,0.0004040395136606545,1.9963402466982787e-08,0.014266651498300063,210000000000.0,Acier de construction
28,0.5292984013465172,8900,0.03989146450600479,0.02120148514931534,0.003587152072423901,1.8301936065202218e-06,0.018903514333804185,124000000000.0,Cuivre
19,0.5168342461249942,2400,0.04347293302351773,0.013331661286034966,0.005378917800979325,2.780401740684417e-06,0.02720180242763127,30000000000.0,Beton
32,0.5729595491302653,8900,0.006158704648313727,0.003334134071953621,8.423612994513546e-05,1.0328632648630245e-09,0.01790498591032079,124000000000.0,Cuivre
22,0.8430756721870235,4510,0.07704035640779858,0.057286612886761436,0.008336092011515073,1.9208382772502516e-05,0.038321621463046525,114000000000.0,Titane
42,0.23960326498984938,8900,0.012915051660792246,0.01124703311022088,0.00012661499805022433,9.28386472296254e-09,0.0057048396426154615,124000000000.0,Cuivre
45,0.48868720592766624,8900,0.0146207078223717,0.01066942356986428,0.00031393463493084014,2.5711379751528596e-08,0.010859715687281472,124000000000.0,Cuivre
31,0.2888910332254024,7850,0.024926490202192786,0.01035825579586237,0.0016148931370943795,2.941622227337182e-07,0.009319065587916207,210000000000.0,Acier de construction
39,0.9499718671217829,2700,0.040432358107681,0.015967907042556885,0.004334774340094886,2.047909559424428e-06,0.02435825300312264,69000000000.0,Aluminium
30,0.14471042450484403,7850,0.0062069962153945436,0.0001849083553582544,0.00012092810367760752,1.1657769434153124e-09,0.004823680816828134,210000000000.0,Acier de construction
19,0.9251761833874096,4510,0.08918677568619514,0.0012431658335996826,0.02498425541020735,4.969259981032893e-05,0.048693483336179455,114000000000.0,Titane
19,0.11593040526977728,2700,0.007097834935030158,0.0006549560426336247,0.00015692347462406867,1.993250926481116e-09,0.006101600277356699,69000000000.0,Aluminium
29,0.5039257643784221,4510,0.018012229382103083,0.015650894055502858,0.0002497249568020825,3.5547778980175876e-08,0.01737675049580766,114000000000.0,Titane
32,0.7768660775292636,2500,0.062261933673281894,0.02244009257295669,0.010596562584002616,1.1603517207731933e-05,0.024277064922789488,69000000000.0,Verre
24,0.21809977245056972,7800,0.02013051957468536,0.0051432703994092645,0.0011899868787821515,1.2842667092452496e-07,0.009087490518773738,203000000000.0,Acier inoxydable
40,0.5485600571449931,2700,0.027883571931769734,0.009320791086103574,0.002169635525566524,4.6884236084559764e-07,0.013714001428624828,69000000000.0,Aluminium
33,0.9407267671274615,7850,0.04737028598414658,0.039413944653810755,0.0021692224810369027,2.059353004144889e-06,0.028506871731135197,210000000000.0,Acier de construction
36,0.703734860361193,7850,0.06791862918106176,0.053215739270800436,0.005595255947119425,1.041396743779546e-05,0.019548190565588694,210000000000.0,Acier de construction
24,0.8756977440727265,4510,0.07521829705793782,0.030661570924632047,0.014820966880073531,2.4446903803355605e-05,0.03648740600303027,114000000000.0,Titane
22,0.5822842634183649,7850,0.03293908039263542,0.024342288031745797,0.0015470334157566636,6.487987429273277e-07,0.02646746651901659,210000000000.0,Acier de construction
19,0.8010462957329147,4510,0.03142034620644192,0.026801718646495058,0.0008447932188054107,3.602135512918762e-07,0.042160331354363936,114000000000.0,Titane
24,0.10430062652051716,4510,0.007643428372232707,0.0012020829107158924,0.00017899850563962214,2.6790259113860873e-09,0.004345859438354882,114000000000.0,Titane
23,0.47787667188419014,8900,0.010553512499025544,0.009085795141662498,9.055625967641841e-05,4.3903553602966896e-09,0.02077724660366044,124000000000.0,Cuivre
11,0.9271145554951895,8900,0.019078576280276024,0.01286772711442392,0.0006233349336704774,8.252494406704298e-08,0.08428314140865359,124000000000.0,Cuivre
37,0.5257848695151702,2700,0.03842998761759317,0.034399766968414444,0.00092212021538555,6.132578740649477e-07,0.014210401878788385,69000000000.0,Aluminium
41,0.1141414768960255,7850,0.007176680681175803,0.00230431707346977,0.00014512545927588625,2.0613120559391916e-09,0.0027839384608786704,210000000000.0,Acier de construction
14,0.13270982697664144,2700,0.012800613174319776,0.008318245175122014,0.00029739099837593685,1.7326661292472415e-08,0.009479273355474388,69000000000.0,Aluminium
44,0.18962288145530445,2400,0.0031660645137149704,0.0005301325720704902,3.060829834047196e-05,7.885466723477635e-11,0.00430961094216601,30000000000.0,Beton
46,0.3358235809274377,7800,0.01824038169276317,0.013893075454617793,0.00043886157726602234,5.7680572206125635e-08,0.0073005126288573415,203000000000.0,Acier inoxydable
31,0.9568169189202697,8900,0.04556447620022616,0.021099920678999018,0.005123670076019074,3.2296133908875483e-06,0.03086506190065386,124000000000.0,Cuivre
16,0.9279437901108684,4510,0.025063553652180333,0.00422926093873789,0.0019172985197054371,3.096764822440907e-07,0.05799648688192927,114000000000.0,Titane
22,0.2388936546809754,7800,0.018413371892344096,0.010870401326076048,0.0006939358437905153,7.931997047542433e-08,0.010858802485498881,203000000000.0,Acier inoxydable
23,0.790759285636319,7800,0.024025030430605835,0.01749594133747883,0.000851667308097705,1.880715732261436e-07,0.034380838505926915,203000000000.0,Acier inoxydable
42,0.43122473963856933,7800,0.038519607272095996,0.03281429269545223,0.0012785727272658794,8.184584973397822e-07,0.010267255705680222,203000000000.0,Acier inoxydable
36,0.17288144614429116,7800,0.008054899486823638,0.0018388123035072146,0.00019320849814822362,3.2972303660870767e-09,0.004802262392896977,203000000000.0,Acier inoxydable
49,0.9938748087233128,2500,0.05040929376015398,0.03268382420515461,0.004627140395738836,4.1752183075126835e-06,0.020283159361700262,69000000000.0,Verre
44,0.67391709319974,7850,0.023218535816765466,0.014178413916498114,0.001062087603812819,1.9652014748364982e-07,0.015316297572721365,210000000000.0,Acier de construction
19,0.6006927594830921,7850,0.011112769391732284,0.0019034447192924344,0.0003765844133575133,1.1967546244190082e-08,0.03161540839384695,210000000000.0,Acier de construction
33,0.37412120296929186,2400,0.014503757852147196,0.0027917476906513033,0.000636377145221636,3.470687149927282e-08,0.011337006150584602,30000000000.0,Beton
41,0.8338577213934877,7800,0.038186749773073375,0.027234460334620007,0.0022509889249861946,1.2380122192917957e-06,0.020337993204719212,203000000000.0,Acier inoxydable
39,0.8456934995613075,7800,0.016496599316208952,0.006623604128939728,0.0007171177121744772,5.665407783139844e-08,0.02168444870670019,203000000000.0,Acier inoxydable
50,0.8259305542663491,2700,0.03551206989710309,0.018158382900993204,0.0029260173159054133,1.163701941557353e-06,0.01651861108532698,69000000000.0,Aluminium
27,0.6912275582417351,2700,0.03461170398285479,0.019679834933218655,0.0025468079528323333,1.0093419857662416e-06,0.02560102067561982,69000000000.0,Aluminium
23,0.8141694910807771,7800,0.05526536829331413,0.002644511679954138,0.00957327316189846,7.3265560865760235e-06,0.035398673525251174,203000000000.0,Acier inoxydable
10,0.5073240008250127,2500,0.03976290519396173,0.004475367759030869,0.004904213725815814,1.963055661486616e-06,0.050732400082501274,69000000000.0,Verre
15,0.41596259949229664,8900,0.03379350013867045,0.007164027452999058,0.0034264639887598186,1.022220377664358e-06,0.02773083996615311,124000000000.0,Cuivre
24,0.3860565624070379,2400,0.03167887279560867,0.024315276537386493,0.0012953361689580273,5.16445237395735e-07,0.016085690100293246,30000000000.0,Beton
20,0.7892896424673735,8900,0.029012510315082493,0.008727992582678692,0.002405039659426255,5.518986459778955e-07,0.03946448212336868,124000000000.0,Cuivre
44,0.38233118880353445,8900,0.03212884118799486,0.0017519362720029954,0.003233305656073729,8.368859739480062e-07,0.008689345200080328,124000000000.0,Cuivre
17,0.14234370036416738,4510,0.012052473947283036,0.002762799744231536,0.00043237446211062414,1.652699395703078e-08,0.008373158844951023,114000000000.0,Titane
44,0.1887437969886876,2500,0.010471085834509536,0.00068508646128923,0.00034298116342885976,9.441669669869228e-09,0.0042896317497429,69000000000.0,Verre
46,0.8368619725855222,2500,0.040750747741400334,0.029662793899613325,0.0024527736443017987,1.5578207939952384e-06,0.018192651577946136,69000000000.0,Verre
40,0.6822412943088559,7800,0.022825139535700097,0.010035075678296947,0.0013203619152198196,2.0521386351340745e-07,0.0170560323577214,203000000000.0,Acier inoxydable
32,0.8653098418435593,8900,0.05567922457109736,0.0015358699332828712,0.009732079608102604,7.548529268622227e-06,0.027040932557611228,124000000000.0,Cuivre
45,0.4195052141060136,2400,0.006268749230057003,0.001857888870061532,0.00011261185219721618,1.2035101154536828e-09,0.009322338091244747,30000000000.0,Beton
27,0.8928608886893069,7850,0.04814831340184127,0.00693442460183483,0.007131961454607813,4.2191726998880035e-06,0.033068921803307665,210000000000.0,Acier de construction
44,0.5043879764861905,2400,0.013522923113239521,0.0010508992795068802,0.0005710317779007632,2.6263727067475288e-08,0.011463363101958874,30000000000.0,Beton
39,0.8137883005059136,2400,0.03656396597242066,0.013859197988154057,0.003596640533170413,1.3748167218407252e-06,0.020866366679638808,30000000000.0,Beton
34,0.21487901033250645,2400,0.018389191518266422,0.0048572944883371275,0.0009882478320746239,8.937606525197824e-08,0.006319970892132543,30000000000.0,Beton
47,0.4991976435407446,2500,0.0236175271246333,0.00647658459134381,0.0016205636767942326,2.4297667685525497e-07,0.010621226458313714,69000000000.0,Verre
31,0.29048895730620217,2700,0.014400999235435566,0.01220221034434509,0.00018376696493051668,1.636824835638105e-08,0.009370611526006522,69000000000.0,Aluminium
47,0.41308364597518477,2400,0.03715528349627423,0.02564255617818069,0.0022712910773996925,1.157254476543915e-06,0.008789013744152868,30000000000.0,Beton
36,0.2376865730286264,7800,0.009701044668716373,0.0031194156666932604,0.0002650860599224325,6.881701829569888e-09,0.006602404806350733,203000000000.0,Acier inoxydable
24,0.10266442341883886,7850,0.003298254506652111,0.0017176117867719895,2.490746560103739e-05,8.61092995173633e-11,0.004277684309118286,210000000000.0,Acier de construction
30,0.6209053538938608,8900,0.058388367011776625,0.0032476955166319647,0.010677186049354453,9.128323887840486e-06,0.02069684512979536,124000000000.0,Cuivre
25,0.38296242067048114,2700,0.01454222240062544,0.011677251598253339,0.00023599024322156734,2.0521383361167737e-08,0.015318496826819246,69000000000.0,Aluminium
47,0.28445639282309015,2500,0.01470050879749307,0.006026729992812892,0.0005648064741385208,3.564302094449946e-08,0.006052263677087025,69000000000.0,Verre
45,0.8395744011776749,2700,0.019928725562087538,0.013141734398222034,0.000705127076719173,1.0045580303542397e-07,0.018657208915059443,69000000000.0,Aluminium
