NbElts,L_tot,rho,r,S,I,L,E,Mat
29,0.8613708847312086,7800,0.043974931531080785,0.006075194918849234,2.9370447868088513e-06,0.02970244430107616,203000000000.0,Acier inoxydable
44,0.976505245680977,7800,0.07748416731991348,0.018861481989264333,2.831012340387549e-05,0.022193301038204022,203000000000.0,Acier inoxydable
16,0.47635884598657263,2700,0.01871175909714653,0.001099965611207823,9.628272020381599e-08,0.02977242787416079,69000000000.0,Aluminium
40,0.3268123471612887,2700,0.029582893966684405,0.0027493573194857864,6.01523375537937e-07,0.008170308679032217,69000000000.0,Aluminium
44,0.6676863991950664,2700,0.023732933753491257,0.0017695087994294507,2.4916990651862385e-07,0.015174690890796965,69000000000.0,Aluminium
37,0.308449034018651,2400,0.018509636652284854,0.0010763305315681817,9.218949915913507e-08,0.008336460378882459,30000000000.0,Beton
39,0.1246106344686234,7800,0.0017313680305016995,9.41734890166909e-06,7.057444273880394e-12,0.003195144473554446,203000000000.0,Acier inoxydable
13,0.28521355503117757,2400,0.026164189169848244,0.0021506237306130657,3.6806032327194113e-07,0.021939504233167505,30000000000.0,Beton
13,0.7498276397921023,2700,0.05921443342942444,0.011015520656317876,9.65606530744149e-06,0.0576790492147771,69000000000.0,Aluminium
22,0.9756654683012118,7800,0.019092082480908816,0.001145134440616652,1.0435255550938442e-07,0.04434843037732781,203000000000.0,Acier inoxydable
29,0.50424835958593,8900,0.04491052575159406,0.006336452026249704,3.195085161270446e-06,0.017387874468480342,124000000000.0,Cuivre
26,0.19248510035265187,7850,0.018756346667435128,0.0011052139929636894,9.720371997042466e-08,0.0074032730904866105,210000000000.0,Acier de construction
42,0.1429073375910827,2500,0.002003987307952341,1.2616526550844455e-05,1.2666882673846745e-11,0.0034025556569305406,69000000000.0,Verre
47,0.3431413012062727,4510,0.030885701328976795,0.0029968486308086773,7.146933662546477e-07,0.007300878749069631,114000000000.0,Titane
25,0.5903870244140578,7850,0.05827134885329639,0.01066743524020486,9.055452691641587e-06,0.02361548097656231,210000000000.0,Acier de construction
41,0.6071080607729542,2500,0.043221701825840654,0.005868857958257809,2.740926142576806e-06,0.014807513677389127,69000000000.0,Verre
40,0.1689475589478125,7800,0.006991440419739403,0.00015356180019662554,1.876534379201172e-09,0.0042236889736953125,203000000000.0,Acier inoxydable
35,0.8611273126163196,7850,0.02818034861628181,0.0024948394084016857,4.953079822905954e-07,0.024603637503323415,210000000000.0,Acier de construction
32,0.6319445557618798,8900,0.02392255040834539,0.0017978970898484424,2.5722892033694307e-07,0.019748267367558744,124000000000.0,Cuivre
48,0.18081937378102464,8900,0.009167695181334527,0.0002640402908797377,5.547924484114206e-09,0.00376707028710468,124000000000.0,Cuivre
15,0.10386058620062436,2400,0.002949894173648695,2.7337748569650435e-05,5.947242205346466e-11,0.006924039080041623,30000000000.0,Beton
13,0.7061049471163704,2700,0.0483752149722529,0.007351833936632689,4.301119542826757e-06,0.05431576516279772,69000000000.0,Aluminium
23,0.9771850681316638,8900,0.08350409941890542,0.021906120175407624,3.818748593894407e-05,0.042486307310072344,124000000000.0,Cuivre
10,0.431705986772453,8900,0.02221102409411954,0.0015498406198565648,1.9114555989719813e-07,0.0431705986772453,124000000000.0,Cuivre
19,0.9212719558703373,4510,0.050547793067257235,0.008027018622019698,5.127417448966971e-06,0.04848799767738617,114000000000.0,Titane
38,0.4906217000116061,2700,0.01651839093397053,0.0008572062976703567,5.847373591911141e-08,0.012911097368726476,69000000000.0,Aluminium
16,0.3072992647817327,4510,0.023471562003694577,0.0017307480753996553,2.383734327457098e-07,0.019206204048858293,114000000000.0,Titane
20,0.41586233223032165,4510,0.04103099912998268,0.005289005973985268,2.22606710014484e-06,0.02079311661151608,114000000000.0,Titane
36,0.23855933735640797,2700,0.0030986076098110304,3.0163590690472744e-05,7.240294204778009e-11,0.006626648259900222,69000000000.0,Aluminium
13,0.2230427242282133,4510,0.006653748199545093,0.0001390857369644715,1.5394136318759726e-09,0.017157132632939484,114000000000.0,Titane
21,0.9121144443653745,7800,0.022656520726816606,0.001612635842382486,2.0694872369632782e-07,0.04343402116025593,203000000000.0,Acier inoxydable
15,0.7306118814198106,2500,0.022822695245027842,0.0016363783874015945,2.130873192372096e-07,0.0487074587613207,69000000000.0,Verre
43,0.7367011247783302,4510,0.06978878139050819,0.015301045362945319,1.863083593375696e-05,0.017132584297170468,114000000000.0,Titane
29,0.6724306565524074,8900,0.047434793599562666,0.007068770847204969,3.976289003699973e-06,0.023187264019048533,124000000000.0,Cuivre
14,0.16128956216794524,7800,0.0036679324578471387,4.22661346671477e-05,1.4215927530103042e-10,0.011520683011996088,203000000000.0,Acier inoxydable
46,0.3875170798015054,4510,0.021129890004889934,0.001402633945717151,1.565592839853061e-07,0.008424284343510988,114000000000.0,Titane
39,0.21516827099637034,2400,0.012610493987077198,0.0004995903850321824,1.986178511490068e-08,0.005517135153753086,30000000000.0,Beton
49,0.3569100808969733,7850,0.027299499872925466,0.0023413118023030747,4.362230849168072e-07,0.007283879201979046,210000000000.0,Acier de construction
16,0.5129252898133948,2400,0.022043973944667755,0.0015266154410064825,1.8545965070108387e-07,0.032057830613337175,30000000000.0,Beton
18,0.1725862841531662,8900,0.01302608943641801,0.0005330623187354885,2.261237109551429e-08,0.009588126897398123,124000000000.0,Cuivre
32,0.7426235339446153,7850,0.060992812928386105,0.011687111806414711,1.0869374027498674e-05,0.02320698543576923,210000000000.0,Acier de construction
36,0.6370154897446307,2700,0.03121655926341891,0.003061399015687148,7.458131087221779e-07,0.017694874715128633,69000000000.0,Aluminium
29,0.1476800767367008,2400,0.014350171692136236,0.000646940093701289,3.330567732579767e-08,0.005092416439196579,30000000000.0,Beton
10,0.6200090672988026,4510,0.038614002898378644,0.004684244142436323,1.7461002750369668e-06,0.062000906729880255,114000000000.0,Titane
44,0.7738186307470989,2500,0.02832244292146678,0.0025200623915795682,5.05373799034463e-07,0.017586787062434064,69000000000.0,Verre
31,0.23546032379905402,7850,0.00370093247308103,4.303008409357773e-05,1.4734470229491906e-10,0.007595494316098517,210000000000.0,Acier de construction
37,0.3436104820894204,7800,0.02244550815467155,0.001582737006259789,1.9934605685763836e-07,0.009286769786200551,203000000000.0,Acier inoxydable
18,0.8009061260923971,2700,0.05906443417205877,0.010959783329039166,9.558595262360901e-06,0.04449478478291095,69000000000.0,Aluminium
37,0.8090922084922963,7800,0.010039069608668854,0.00031661887670528406,7.977443620162402e-09,0.02186735698627828,203000000000.0,Acier inoxydable
18,0.208247768553811,7800,0.014072041733049831,0.0006221055868254085,3.079770389050569e-08,0.011569320475211722,203000000000.0,Acier inoxydable
36,0.424176755604727,4510,0.032324522250176776,0.003282570803028303,8.574688275213955e-07,0.01178268765568686,114000000000.0,Titane
12,0.21026675196794598,8900,0.005950648362750985,0.00011124447425005605,9.847977137512166e-10,0.017522229330662165,124000000000.0,Cuivre
10,0.4193651857847215,7850,0.030082937968148482,0.002843088437011147,6.432367871937613e-07,0.04193651857847215,210000000000.0,Acier de construction
33,0.1725937962618359,8900,0.0018642944915032602,1.0918900423477918e-05,9.487416065987644e-12,0.005230115038237452,124000000000.0,Cuivre
19,0.4667468806822175,2400,0.011618199900560105,0.0004240602469112018,1.4310185377224751e-08,0.024565625299064076,30000000000.0,Beton
29,0.5002693193251899,2700,0.020462691580606714,0.0013154531634033662,1.3770221157814916e-07,0.01725066618362724,69000000000.0,Aluminium
40,0.3817789044783808,2700,0.019431986333438855,0.0011862719609183885,1.1198469378685609e-07,0.00954447261195952,69000000000.0,Aluminium
20,0.8858792160872585,2400,0.04471833146955162,0.0062823344678212606,3.1407418718397965e-06,0.044293960804362924,30000000000.0,Beton
28,0.5883006135319852,7850,0.042564051539704516,0.0056916186462036425,2.5778742174607557e-06,0.0210107361975709,210000000000.0,Acier de construction
16,0.2955111173113979,4510,0.028055817801701733,0.00247283840900813,4.86610651931476e-07,0.01846944483196237,114000000000.0,Titane
32,0.3701397646443121,7850,0.030544628687504644,0.0029310253377390753,6.836428587146645e-07,0.011566867645134753,210000000000.0,Acier de construction
27,0.6245051564936838,2500,0.011643853842647954,0.0004259350343603988,1.4436996891392873e-08,0.023129820610877178,69000000000.0,Verre
28,0.5021667989298124,4510,0.027024890095560722,0.0022944454959700445,4.189340180657793e-07,0.017934528533207587,114000000000.0,Titane
39,0.20652360415210116,7850,0.005050067635401516,8.012061273963838e-05,5.10832664639062e-10,0.005295477029541055,210000000000.0,Acier de construction
18,0.8077847452752329,2500,0.0677061405323112,0.014401442320061093,1.6504490219400006e-05,0.044876930293068495,69000000000.0,Verre
32,0.39967877946171015,4510,0.0054793661274488425,9.432145987856098e-05,7.079639831294815e-10,0.012489961858178442,114000000000.0,Titane
37,0.7159342829958872,7850,0.037945300954991,0.004523409190418547,1.6282530041396852e-06,0.01934957521610506,210000000000.0,Acier de construction
47,0.5766117328781812,7850,0.027131533994059643,0.002312589614152862,4.2558594582405696e-07,0.012268334742088962,210000000000.0,Acier de construction
19,0.6765300536503738,2400,0.0473166437538942,0.007033601133080186,3.936820456555483e-06,0.03560684492896704,30000000000.0,Beton
34,0.15319894158275588,4510,0.0056537259564584785,0.00010041980654121473,8.024701686143319e-10,0.004505851223022232,114000000000.0,Titane
36,0.9821863469383636,4510,0.0852507716586241,0.02283213429379486,4.1484241743929146e-05,0.02728295408162121,114000000000.0,Titane
26,0.7939575928076419,2400,0.06278809348814815,0.012385241096784976,1.220672234910954e-05,0.03053683049260161,30000000000.0,Beton
49,0.9843359231769494,4510,0.057669658669911666,0.01044827595830254,8.687191700052357e-06,0.02008848822810101,114000000000.0,Titane
50,0.7533688950275285,7800,0.013764611836871877,0.0005952204039002339,2.8193289860027312e-08,0.01506737790055057,203000000000.0,Acier inoxydable
17,0.5138356228293385,7850,0.014680982704378226,0.0006771114015661011,3.648466722817486e-08,0.03022562487231403,210000000000.0,Acier de construction
16,0.7984339364404075,8900,0.008194220535528944,0.0002109430247042811,3.540955542131294e-09,0.04990212102752547,124000000000.0,Cuivre
13,0.33009575073576614,2400,0.01967436909854691,0.0012160501958219383,1.1767742048518164e-07,0.025391980825828164,30000000000.0,Beton
15,0.687046666884842,7800,0.06702159958605944,0.01411170373916845,1.584707220034637e-05,0.04580311112565613,203000000000.0,Acier inoxydable
48,0.7368985201642816,7800,0.045650299648054074,0.006546921564207599,3.410864065946718e-06,0.015352052503422533,203000000000.0,Acier inoxydable
33,0.18657282902872907,2700,0.011308439543714438,0.0004017493972524831,1.2844009073574844e-08,0.005653722091779669,69000000000.0,Aluminium
44,0.45602328017395777,4510,0.019942989224416226,0.0012494830869800202,1.2423698397572176e-07,0.01036416545849904,114000000000.0,Titane
50,0.7319210433759943,4510,0.014169259024417338,0.0006307309638039633,3.165763297212475e-08,0.014638420867519885,114000000000.0,Titane
39,0.31429636367689434,4510,0.014855644262064838,0.000693318605610617,3.825214961721573e-08,0.008058881119920367,114000000000.0,Titane
26,0.15883522497817165,2400,0.0035171333981918297,3.8862215336704605e-05,1.2018360966933933e-10,0.006109047114545064,30000000000.0,Beton
15,0.3676242314306333,7850,0.010375043910330884,0.00033816585916260936,9.100173137700933e-09,0.02450828209537555,210000000000.0,Acier de construction
23,0.40253569354118257,7850,0.015000592225930077,0.000706914164138495,3.976706169151218e-08,0.017501551893094894,210000000000.0,Acier de construction
11,0.7784816610295855,2500,0.039439631898581295,0.00488669887996335,1.9002961695358862e-06,0.07077106009359868,69000000000.0,Verre
50,0.9083337202106087,2500,0.02623044235342519,0.002161529176191195,3.718025293784515e-07,0.01816667440421217,69000000000.0,Verre
49,0.7024523542042961,4510,0.04515962722785538,0.006406938709347285,3.2665647771383957e-06,0.01433576233069992,114000000000.0,Titane
45,0.7686291448542688,4510,0.058566946427677645,0.010775936792242596,9.240600752115354e-06,0.017080647663428195,114000000000.0,Titane
40,0.6362187583319266,2700,0.03664271481477839,0.004218180481588679,1.415925657558132e-06,0.015905468958298166,69000000000.0,Aluminium
17,0.9500946584773279,7850,0.07153589483299252,0.01607673676400428,2.056770987509724e-05,0.05588792108690164,210000000000.0,Acier de construction
10,0.5879984425588555,2700,0.04538113150619461,0.006469943869708822,3.3311267797044388e-06,0.058799844255885546,69000000000.0,Aluminium
47,0.798262815992908,4510,0.010385557673155778,0.000338851581003573,9.13711663234089e-09,0.01698431523389166,114000000000.0,Titane
45,0.4076504881903782,2400,0.016695213572041734,0.0008756566111023927,6.10179760010547e-08,0.00905889973756396,30000000000.0,Beton
20,0.8045169988706293,2700,0.04057463443042244,0.005172006998902495,2.1286700207719843e-06,0.04022584994353147,69000000000.0,Aluminium
23,0.9118698232533364,7800,0.036557086716334126,0.004198489105091539,1.4027368208789111e-06,0.03964651405449289,203000000000.0,Acier inoxydable
39,0.26750084862618445,7800,0.02475781466413253,0.0019256372910441792,2.9507954925528517e-07,0.006858996118620114,203000000000.0,Acier inoxydable
41,0.5777208743894614,8900,0.04770391501873727,0.007149207759136169,4.067297802349532e-06,0.014090753033889302,124000000000.0,Cuivre
17,0.9333373912038259,4510,0.00981171379124087,0.00030244026874377556,7.278960565852431e-09,0.05490219948257799,114000000000.0,Titane
43,0.570012989614061,7850,0.033595537337301515,0.0035457903696096233,1.0004980539767004e-06,0.013256116037536302,210000000000.0,Acier de construction
30,0.896981677725164,7800,0.07863806873588436,0.019427438866724645,3.003455751090549e-05,0.029899389257505467,203000000000.0,Acier inoxydable
49,0.3724345771583163,8900,0.019961441965508944,0.0012517963865951466,1.2469743584532783e-07,0.007600705656292169,124000000000.0,Cuivre
25,0.868334323107271,2700,0.06862159894537775,0.014793520547776383,1.7415390402970567e-05,0.03473337292429084,69000000000.0,Aluminium
24,0.10537287360973807,2500,0.005802018064613129,0.00010575673292993476,8.900331609855121e-10,0.004390536400405753,69000000000.0,Verre
41,0.81074479692473,2700,0.011525824217266743,0.00041734369447334307,1.3860466531015269e-08,0.019774263339627562,69000000000.0,Aluminium
30,0.5363785069687413,4510,0.04754088772611053,0.007100426671893109,4.011982494398366e-06,0.017879283565624713,114000000000.0,Titane
44,0.7314083605028493,2400,0.06475020424085959,0.013171406642432241,1.3805573483728988e-05,0.016622917284155665,30000000000.0,Beton
21,0.38351313008141374,2700,0.006916900229635788,0.00015030481572636734,1.7977774429732833e-09,0.018262530003876846,69000000000.0,Aluminium
38,0.10781995345198943,8900,0.009232221290473911,0.00026777022535538243,5.705775819228352e-09,0.002837367196104985,124000000000.0,Cuivre
26,0.2928810307797385,8900,0.023686071065498405,0.0017625276086960886,2.4720769956173776e-07,0.011264655029989941,124000000000.0,Cuivre
32,0.12263092824047386,2400,0.011108390241297623,0.00038766101559820163,1.195898701594142e-08,0.0038322165075148082,30000000000.0,Beton
32,0.9481234040043998,8900,0.0737152726481258,0.01707123045009664,2.319101656506159e-05,0.029628856375137493,124000000000.0,Cuivre
15,0.9869296011513916,2400,0.012747265832598357,0.0005104861434090265,2.0737578940640727e-08,0.06579530674342611,30000000000.0,Beton
23,0.4885923469726461,2400,0.03220970640722164,0.0032592930093298684,8.453507577222027e-07,0.02124314552054983,30000000000.0,Beton
47,0.6420999040979112,8900,0.058728804977233824,0.010835580934682267,9.343176148082847e-06,0.0136617000871896,124000000000.0,Cuivre
13,0.9114005702496254,7800,0.014870382965064866,0.0006946950098810719,3.8404179819606026e-08,0.07010773617304811,203000000000.0,Acier inoxydable
36,0.6144761959686459,8900,0.013328932674049202,0.0005581367527075677,2.4789706135754815e-08,0.017068783221351275,124000000000.0,Cuivre
43,0.875979951504912,7850,0.05712125679273368,0.010250507820223579,8.361436551330216e-06,0.020371626779184002,210000000000.0,Acier de construction
30,0.4006228492608428,8900,0.028719299385952295,0.002591179831416625,5.343000874944896e-07,0.013354094975361426,124000000000.0,Cuivre
38,0.9226996435672855,4510,0.02577032220241693,0.002086361546536852,3.4639313421917756e-07,0.024281569567560144,114000000000.0,Titane
34,0.8039562493105764,4510,0.033214949889220524,0.0034659083617227925,9.559260299177923e-07,0.023645772038546366,114000000000.0,Titane
14,0.8410349490203727,2500,0.07256799128348698,0.016543983041354904,2.178062252595725e-05,0.06007392493002662,69000000000.0,Verre
48,0.1233102035292362,2700,0.008887501365097783,0.00024814711682881197,4.900141296174258e-09,0.0025689625735257544,69000000000.0,Aluminium
24,0.7550760132919534,2400,0.034747858857771985,0.0037932019946829037,1.1449910092596854e-06,0.031461500553831394,30000000000.0,Beton
16,0.8909874551894932,7850,0.078441126128868,0.019330251856557977,2.97348095408706e-05,0.055686715949343324,210000000000.0,Acier de construction
32,0.8130003638857434,8900,0.0777683355422751,0.019000082232833476,2.8727715896101946e-05,0.02540626137142948,124000000000.0,Cuivre
26,0.30938342974910316,7850,0.00397494330999803,4.963771156191844e-05,1.960711238524824e-10,0.011899362682657814,210000000000.0,Acier de construction
33,0.17600638802244423,2700,0.009207015460280426,0.00026631008763861475,5.64371885523156e-09,0.005333526909771037,69000000000.0,Aluminium
24,0.8705194516459374,7850,0.08116978141335314,0.02069848817352578,3.4093170241218014e-05,0.03627164381858072,210000000000.0,Acier de construction
42,0.9982389160709084,4510,0.05112504052813583,0.008211399904476583,5.365677207879845e-06,0.023767593239783533,114000000000.0,Titane
27,0.13202064416616047,4510,0.010078697381885516,0.0003191234244511464,8.104150606306141e-09,0.004889653487635572,114000000000.0,Titane
49,0.2543186947759927,7850,0.02435626294008772,0.0018636792954151717,2.763964729951833e-07,0.0051901774444080145,210000000000.0,Acier de construction
45,0.40674767597625183,4510,0.030348774713129134,0.0028935580280923397,6.662765502372219e-07,0.009038837243916707,114000000000.0,Titane
39,0.6263019218716278,4510,0.016251629387328576,0.0008297431817451711,5.478700006395674e-08,0.016059023637734045,114000000000.0,Titane
16,0.4085996272747888,4510,0.037984942600614954,0.004532865383700066,1.6350678503201334e-06,0.0255374767046743,114000000000.0,Titane
16,0.5933105866964847,8900,0.031896736520241734,0.003196262022645063,8.129706842904606e-07,0.037081911668530296,124000000000.0,Cuivre
40,0.7263618268676167,7850,0.04816423711453659,0.007287846961453987,4.226575434030571e-06,0.018159045671690417,210000000000.0,Acier de construction
39,0.5368415226781724,8900,0.03855697577779621,0.004670418499886567,1.7358081846764829e-06,0.013765167248158267,124000000000.0,Cuivre
46,0.2553797382696723,2500,0.025284740866507602,0.0020084771112553516,3.2101395305237504e-07,0.0055517334406450505,69000000000.0,Verre
43,0.31306717932961353,2700,0.01673044628645325,0.0008793563916587869,6.153468549364402e-08,0.007280632077432873,69000000000.0,Aluminium
41,0.6260556594820099,2400,0.04159917614380692,0.005436499244777766,2.3519538731968568e-06,0.015269650231268535,30000000000.0,Beton
39,0.9849523552932535,2400,0.06841456475282978,0.014704389883814695,1.7206167834025653e-05,0.02525518859726291,30000000000.0,Beton
48,0.9619895367579289,8900,0.014442152561954334,0.0006552601087053056,3.416784553289132e-08,0.02004144868245685,124000000000.0,Cuivre
30,0.7229856504187728,7850,0.050247293711718564,0.007931863366298053,5.0065733689034144e-06,0.02409952168062576,210000000000.0,Acier de construction
13,0.4263108056042483,8900,0.0221620299849027,0.0015430107400689886,1.8946458106588815e-07,0.03279313889263448,124000000000.0,Cuivre
13,0.9762955210869351,2400,0.02469394571021027,0.0019157147836329587,2.920463867296997e-07,0.07509965546822578,30000000000.0,Beton
46,0.2019708386857812,2700,0.016321978755414926,0.0008369422441953122,5.574181612296865e-08,0.004390670406212635,69000000000.0,Aluminium
46,0.6115073328125205,2500,0.016883921406193637,0.0008955637711042612,6.382387506524974e-08,0.013293637669837401,69000000000.0,Verre
11,0.25318519035373194,2400,0.009764261696137805,0.000299521977195564,7.13916671537822e-09,0.023016835486702903,30000000000.0,Beton
47,0.7320264445472957,2500,0.008813428553642182,0.00024402799360527953,4.738811506559654e-09,0.015575030735048845,69000000000.0,Verre
46,0.6862566386653742,7800,0.058473613448071504,0.010741618837751961,9.18183768380221e-06,0.014918622579682048,203000000000.0,Acier inoxydable
16,0.10802341259232531,8900,0.009592265363830291,0.00028906282463690496,6.649279983162992e-09,0.006751463287020332,124000000000.0,Cuivre
10,0.7089810848786013,8900,0.028716867904420112,0.0025907410923572756,5.341191672286874e-07,0.07089810848786013,124000000000.0,Cuivre
49,0.992287583893263,2400,0.03899130192932404,0.004776231251786763,1.815351915888713e-06,0.020250767018229858,30000000000.0,Beton
28,0.15274517578670432,4510,0.003736116108154091,4.385212077751446e-05,1.5302815392762314e-10,0.005455184849525154,114000000000.0,Titane
12,0.1774561939934955,2700,0.00877068929733328,0.0002416669858187829,4.647557662194104e-09,0.014788016166124624,69000000000.0,Aluminium
21,0.2026662222725532,4510,0.008712083927644634,0.0002384481590323569,4.524578041725984e-09,0.0096507724891692,114000000000.0,Titane
36,0.25530995850985005,8900,0.0052125994377536875,8.536081999910469e-05,5.798388265418137e-10,0.007091943291940279,124000000000.0,Cuivre
24,0.6637384123848674,2700,0.049662863958000486,0.00774842429834798,4.7776785318289015e-06,0.02765576718270281,69000000000.0,Aluminium
45,0.8059436921648914,2500,0.07948911408529567,0.019850213682703108,3.135598935771699e-05,0.017909859825886474,69000000000.0,Verre
27,0.10891716876492251,2400,0.0036773729644511586,4.2483983396821494e-05,1.4362849072738775e-10,0.004033969213515649,30000000000.0,Beton
22,0.8696101998643728,7850,0.051154230185667435,0.00822077911955693,5.37794176270119e-06,0.03952773635747149,210000000000.0,Acier de construction
46,0.8570566615539563,4510,0.0705085633615115,0.015618294382580956,1.9411421714892598e-05,0.01863166655552079,114000000000.0,Titane
50,0.294350891351315,2500,0.015157541186432963,0.0007217842259720277,4.145767181709103e-08,0.0058870178270262995,69000000000.0,Verre
36,0.33999218271816023,8900,0.016333170624330658,0.0008380904088208706,5.58948605697599e-08,0.009444227297726673,124000000000.0,Cuivre
22,0.4436737809786153,7800,0.011990000456550097,0.0004516357084337151,1.6231799888135444e-08,0.020166990044482514,203000000000.0,Acier inoxydable
31,0.2114371014951692,4510,0.0038915651687916383,4.75771571047217e-05,1.8013044081167289e-10,0.00682055166113449,114000000000.0,Titane
27,0.272305163152386,8900,0.008765098994202098,0.00024135901432166982,4.635719857550829e-09,0.010085376413051335,124000000000.0,Cuivre
13,0.11615501114640313,2700,0.002359159246361122,1.74849497023715e-05,2.4328700424060485e-11,0.008935000857415625,69000000000.0,Aluminium
47,0.657792009086379,7850,0.03403467770638579,0.003639093024929557,1.0538443000366885e-06,0.01399557466141232,210000000000.0,Acier de construction
37,0.5428218859962454,7850,0.03423890147504158,0.003682896526627898,1.0793670855409135e-06,0.014670861783682307,210000000000.0,Acier de construction
21,0.7227013374939365,2500,0.0580984832185274,0.01060423787888432,8.948475613433867e-06,0.03441434940447317,69000000000.0,Verre
41,0.9714994763619604,2700,0.031179061335476647,0.003054048610981907,7.422360206042802e-07,0.02369510917956001,69000000000.0,Aluminium
35,0.6327423512693015,7800,0.020150699866367795,0.0012756459121410486,1.2949423052211576e-07,0.018078352893408613,203000000000.0,Acier inoxydable
49,0.9131542613586204,7800,0.043498701549152856,0.0059443238133350396,2.81186881098397e-06,0.018635801252216744,203000000000.0,Acier inoxydable
21,0.29310599002576865,4510,0.014436499815394362,0.0006547472634875845,3.4114382919331226e-08,0.013957428096465174,114000000000.0,Titane
40,0.2701489660360137,2700,0.0053374052820859795,8.949736210452017e-05,6.373978668522712e-10,0.006753724150900342,69000000000.0,Aluminium
46,0.4748698630383059,2500,0.017120467253871247,0.0009208334761605145,6.747646690039131e-08,0.010323257892137085,69000000000.0,Verre
20,0.7501793874019529,2400,0.04401930765122162,0.00608746234471046,2.9489181033642085e-06,0.03750896937009764,30000000000.0,Beton
40,0.7076646780065534,2700,0.047156376740008936,0.006986034564951237,3.8837529498712965e-06,0.017691616950163837,69000000000.0,Aluminium
43,0.15633136488685678,7800,0.008098971414498854,0.00020606754869999944,3.379164591779955e-09,0.003635613136903646,203000000000.0,Acier inoxydable
23,0.3836921392671998,7800,0.03447235574922026,0.0037332906154685214,1.1091077326351862e-06,0.01668226692466086,203000000000.0,Acier inoxydable
44,0.5923543783815692,7850,0.03155912117312972,0.003128957573894552,7.790933277142841e-07,0.013462599508672029,210000000000.0,Acier de construction
27,0.1713570379165829,8900,0.012998811403217358,0.0005308320766350676,2.2423554280876816e-08,0.006346556959873441,124000000000.0,Cuivre
30,0.7605853417380777,8900,0.04996201036650437,0.007842051372609252,4.893837020879456e-06,0.02535284472460259,124000000000.0,Cuivre
32,0.17232390732358066,7850,0.014509878669142143,0.0006614201698770465,3.4813284960757966e-08,0.005385122103861896,210000000000.0,Acier de construction
49,0.6252918077784533,2400,0.03971110840731921,0.004954204061470217,1.95316043397942e-06,0.012761057301601087,30000000000.0,Beton
15,0.6288696761806246,2700,0.05737782415213744,0.010342797529488912,8.512677527890744e-06,0.04192464507870831,69000000000.0,Aluminium
46,0.19186534192234125,4510,0.00293109689512191,2.6990456097969597e-05,5.797097210741253e-11,0.0041709856939639404,114000000000.0,Titane
46,0.6510478649706848,8900,0.04416654887086592,0.00612825464690805,2.988572131911873e-06,0.014153214455884452,124000000000.0,Cuivre
46,0.36402094052806444,4510,0.020983139825128925,0.00138321860561594,1.522550758399445e-07,0.007913498707131835,114000000000.0,Titane
49,0.4747564518819588,8900,0.024362194195781874,0.001864587095137517,2.7666580447505443e-07,0.009688907181264465,124000000000.0,Cuivre
12,0.812160090820448,4510,0.015340492320984226,0.0007393132128931023,4.3495774836829835e-08,0.06768000756837067,114000000000.0,Titane
15,0.31710900821288884,2700,0.009377286934737307,0.00027625126982585327,6.0729359671434525e-09,0.021140600547525923,69000000000.0,Aluminium
10,0.28520203140780487,8900,0.0036095179268785874,4.0930615824276437e-05,1.333173565516349e-10,0.028520203140780485,124000000000.0,Cuivre
42,0.6639181016420382,8900,0.04698536569635829,0.0069354571926360156,3.8277214596809465e-06,0.015807573848619957,124000000000.0,Cuivre
26,0.3401827056837099,2500,0.013163850005358274,0.0005443969995437589,2.358422349676664e-08,0.013083950218604227,69000000000.0,Verre
38,0.3596392272571445,8900,0.005942775157425615,0.00011095029750764139,9.795961693957953e-10,0.009464190190977486,124000000000.0,Cuivre
34,0.4692054667057586,7800,0.018222711292944355,0.001043219897588313,8.660477938479688e-08,0.013800160785463488,203000000000.0,Acier inoxydable
45,0.8289734996916546,7800,0.05431370431197183,0.009267630708727038,6.834827778769947e-06,0.018421633326481213,203000000000.0,Acier inoxydable
27,0.8008670293706699,7850,0.04177656310514436,0.005482962674525263,2.392327953139101e-06,0.02966174182854333,210000000000.0,Acier de construction
35,0.41478663181603503,4510,0.014807136833819675,0.00068879827718849,3.775497963713577e-08,0.011851046623315287,114000000000.0,Titane
24,0.5755000226970617,8900,0.032875034432912446,0.0033953324602087553,9.173915738386911e-07,0.02397916761237757,124000000000.0,Cuivre
24,0.6975952563983528,4510,0.0328079326170858,0.0033814860591095696,9.099244578133489e-07,0.029066469016598036,114000000000.0,Titane
32,0.9418631966239075,2500,0.048930331352576836,0.0075215298996103965,4.501969086132843e-06,0.02943322489449711,69000000000.0,Verre
38,0.27037251601159507,4510,0.024734444313574452,0.0019220035633705365,2.9396695441943414e-07,0.007115066210831449,114000000000.0,Titane
47,0.15332381029143197,2700,0.011841895770586676,0.0004405470942880805,1.5444534324325925e-08,0.0032622087296049354,69000000000.0,Aluminium
34,0.13397276996497912,2700,0.003616492797502432,4.108895363317493e-05,1.3435081317274163e-10,0.003940375587205268,69000000000.0,Aluminium
23,0.9616155625782532,7850,0.09276342730841206,0.027033572689710704,5.815633445784225e-05,0.04180937228601101,210000000000.0,Acier de construction
22,0.5594388346868961,4510,0.036306581937902545,0.004141146565747968,1.364681609772872e-06,0.02542903794031346,114000000000.0,Titane
19,0.3447757370032962,2500,0.0205766818736686,0.0013301498172309128,1.407963039270633e-07,0.018146091421226116,69000000000.0,Verre
